estado,anio_mes,latitud,longitud,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion
Coahuila,2023-12,25.4232,-101.0053,16.88,7.13,15.1,4.15,6.5,77.55
Coahuila,2024-01,25.4232,-101.0053,18.57,6.06,15.5,2.66,13.5,104.18
Coahuila,2024-02,25.4232,-101.0053,20.72,8.23,18.6,4.85,61.1,113.25
Coahuila,2024-03,25.4232,-101.0053,24.14,9.95,21.68,6.55,11.5,163.95
Coahuila,2024-04,25.4232,-101.0053,27.46,13.93,25.51,10.86,8.0,191.24
Coahuila,2024-05,25.4232,-101.0053,33.27,19.0,31.73,17.31,6.8,231.09
Coahuila,2024-06,25.4232,-101.0053,28.62,17.79,28.7,17.17,95.9,174.13
Coahuila,2024-07,25.4232,-101.0053,25.55,16.8,27.19,17.13,76.3,144.23
Coahuila,2024-08,25.4232,-101.0053,28.63,16.38,28.16,15.81,23.0,177.3
Coahuila,2024-09,25.4232,-101.0053,23.64,15.5,24.98,15.84,143.1,116.18
Coahuila,2024-10,25.4232,-101.0053,23.44,11.75,22.04,9.95,3.2,129.18
Coahuila,2024-11,25.4232,-101.0053,24.51,11.67,22.81,9.63,2.2,115.77
Coahuila,2024-12,25.4232,-101.0053,20.72,9.0,18.73,6.43,9.4,94.62
Coahuila,2025-01,25.4232,-101.0053,16.1,4.49,13.75,1.6,33.1,80.96
Coahuila,2025-02,25.4232,-101.0053,22.82,8.36,20.29,5.07,2.7,117.91
Coahuila,2025-03,25.4232,-101.0053,26.06,11.48,23.26,7.74,4.1,182.18
Coahuila,2025-04,25.4232,-101.0053,28.38,13.54,26.69,10.5,6.9,194.53
Coahuila,2025-05,25.4232,-101.0053,29.0,16.57,28.6,15.25,51.1,186.34
Coahuila,2025-06,25.4232,-101.0053,28.42,17.05,29.18,17.27,32.9,165.45
Coahuila,2025-07,25.4232,-101.0053,26.52,16.22,28.25,15.96,81.8,149.24
Coahuila,2025-08,25.4232,-101.0053,27.9,16.5,28.37,16.46,36.6,156.55
Coahuila,2025-09,25.4232,-101.0053,26.17,15.25,26.73,15.82,47.0,133.11
Coahuila,2025-10,25.4232,-101.0053,25.83,13.1,24.75,11.97,5.2,135.7
Coahuila,2025-11,25.4232,-101.0053,23.72,10.62,21.75,7.92,13.3,112.62
Coahuila,2025-12,25.4232,-101.0053,21.11,8.58,19.44,6.07,13.9,90.72
Coahuila,2026-01,25.4232,-101.0053,17.82,5.58,15.55,2.46,17.1,90.86
Coahuila,2026-02,25.4232,-101.0053,22.71,9.44,20.39,6.1,0.2,124.54
Coahuila,2026-03,25.4232,-101.0053,24.85,10.9,22.77,8.04,6.6,162.95
Coahuila,2026-04,25.4232,-101.0053,25.52,12.93,25.78,11.55,43.0,145.73
Coahuila,2026-05,25.4232,-101.0053,28.19,15.73,28.27,15.14,36.2,176.0
Coahuila,2026-06,25.4232,-101.0053,27.61,17.72,29.44,18.31,101.6,158.73
Colima,2020-01,19.2433,-103.7247,30.33,17.09,31.2,17.08,64.1,116.32
Colima,2020-02,19.2433,-103.7247,31.29,17.65,32.6,17.79,29.2,130.53
Colima,2020-03,19.2433,-103.7247,33.56,19.56,35.5,20.47,0.3,170.21
Colima,2020-04,19.2433,-103.7247,35.28,19.23,35.73,18.7,0.0,196.24
Colima,2020-05,19.2433,-103.7247,34.86,19.55,35.89,20.08,0.1,193.39
Colima,2020-06,19.2433,-103.7247,33.52,21.47,37.27,24.51,73.3,153.17
Colima,2020-07,19.2433,-103.7247,31.62,21.89,36.66,25.64,319.7,134.58
Colima,2020-08,19.2433,-103.7247,29.69,21.51,35.06,25.03,474.2,112.02
Colima,2020-09,19.2433,-103.7247,29.88,21.39,35.48,25.0,379.2,116.33
Colima,2020-10,19.2433,-103.7247,31.79,21.2,36.03,24.19,71.3,128.12
Colima,2020-11,19.2433,-103.7247,33.54,19.73,35.38,20.78,0.3,129.43
Colima,2020-12,19.2433,-103.7247,30.85,17.38,31.2,17.17,1.2,115.8
Colima,2021-01,19.2433,-103.7247,31.97,17.05,31.84,16.22,0.1,131.7
Colima,2021-02,19.2433,-103.7247,31.26,16.68,31.64,16.7,0.7,136.28
Colima,2021-03,19.2433,-103.7247,33.55,17.56,33.78,16.53,0.0,187.89
Colima,2021-04,19.2433,-103.7247,34.84,18.47,35.33,18.13,0.0,191.84
Colima,2021-05,19.2433,-103.7247,34.95,20.2,36.28,21.07,14.4,191.41
Colima,2021-06,19.2433,-103.7247,30.83,21.44,34.99,24.69,507.8,118.13
Colima,2021-07,19.2433,-103.7247,30.75,21.42,36.12,24.69,293.2,131.28
Colima,2021-08,19.2433,-103.7247,29.75,21.35,35.27,24.78,488.0,118.38
Colima,2021-09,19.2433,-103.7247,29.05,20.96,34.3,24.36,361.2,105.14
Colima,2021-10,19.2433,-103.7247,30.88,20.95,35.71,23.86,129.1,121.46
Colima,2021-11,19.2433,-103.7247,32.4,18.55,34.01,19.07,20.4,123.49
Colima,2021-12,19.2433,-103.7247,31.77,18.28,32.68,18.64,13.1,118.29
Colima,2022-01,19.2433,-103.7247,31.25,17.67,31.82,17.87,6.2,121.69
Colima,2022-02,19.2433,-103.7247,32.78,17.43,32.94,16.73,0.7,138.95
Colima,2022-03,19.2433,-103.7247,34.01,17.23,33.53,15.73,0.0,191.38
Colima,2022-04,19.2433,-103.7247,34.6,18.86,35.29,18.88,0.0,189.14
Colima,2022-05,19.2433,-103.7247,34.18,20.07,35.69,21.19,0.2,188.43
Colima,2022-06,19.2433,-103.7247,31.68,21.02,35.58,24.31,286.6,131.21
Colima,2022-07,19.2433,-103.7247,31.56,21.08,36.96,24.18,382.6,136.54
Colima,2022-08,19.2433,-103.7247,30.66,20.59,36.11,23.63,426.8,132.22
Colima,2022-09,19.2433,-103.7247,29.48,20.78,35.07,23.99,491.9,110.71
Colima,2022-10,19.2433,-103.7247,29.91,20.77,34.73,23.87,149.9,113.2
Colima,2022-11,19.2433,-103.7247,31.56,19.81,34.28,21.7,2.8,115.72
Colima,2022-12,19.2433,-103.7247,31.37,18.07,32.11,18.44,3.2,115.49
Colima,2023-01,19.2433,-103.7247,31.45,16.71,31.42,15.97,0.8,131.31
Colima,2023-02,19.2433,-103.7247,33.42,17.73,33.44,16.77,0.0,148.32
Colima,2023-03,19.2433,-103.7247,32.81,18.31,33.63,18.75,0.1,172.12
Colima,2023-04,19.2433,-103.7247,34.1,19.23,35.22,19.72,0.0,183.22
Colima,2023-05,19.2433,-103.7247,35.88,21.31,37.37,22.42,5.1,188.2
Colima,2023-06,19.2433,-103.7247,34.71,22.45,37.68,25.38,60.8,172.48
Colima,2023-07,19.2433,-103.7247,32.76,21.93,37.96,25.52,273.2,141.25
Colima,2023-08,19.2433,-103.7247,31.99,21.99,37.28,25.6,211.9,136.18
Colima,2023-09,19.2433,-103.7247,32.13,21.93,37.57,25.43,185.4,130.49
Colima,2023-10,19.2433,-103.7247,30.29,20.92,35.16,24.03,382.2,109.18
Colima,2023-11,19.2433,-103.7247,31.74,20.16,35.06,22.23,71.1,112.02
Colima,2023-12,19.2433,-103.7247,30.01,18.27,31.55,18.79,14.3,101.58
Colima,2024-01,19.2433,-103.7247,30.54,16.99,31.43,16.85,4.1,112.49
Colima,2024-02,19.2433,-103.7247,30.38,17.34,32.18,17.92,28.7,119.81
Colima,2024-03,19.2433,-103.7247,33.35,17.09,34.03,16.12,0.0,180.78
Colima,2024-04,19.2433,-103.7247,34.91,19.53,35.73,19.0,0.0,191.93
Colima,2024-05,19.2433,-103.7247,35.53,20.56,36.44,20.59,0.0,199.98
Colima,2024-06,19.2433,-103.7247,32.54,21.64,35.94,24.87,90.5,150.63
Colima,2024-07,19.2433,-103.7247,31.94,21.47,37.12,24.88,294.1,135.39
Colima,2024-08,19.2433,-103.7247,31.47,21.45,37.33,24.84,302.8,127.93
Colima,2024-09,19.2433,-103.7247,30.68,21.75,36.46,25.49,360.3,111.74
Colima,2024-10,19.2433,-103.7247,32.16,20.61,36.19,22.63,97.4,130.75
Colima,2024-11,19.2433,-103.7247,31.45,20.74,34.61,23.29,27.6,116.02
Colima,2024-12,19.2433,-103.7247,32.12,19.74,33.12,19.91,14.9,117.71
Colima,2025-01,19.2433,-103.7247,31.67,18.98,32.01,18.82,9.2,125.42
Colima,2025-02,19.2433,-103.7247,32.74,20.15,33.9,20.52,2.1,133.39
Colima,2025-03,19.2433,-103.7247,33.02,19.63,33.85,19.21,0.0,181.63
Colima,2025-04,19.2433,-103.7247,34.19,20.21,34.5,20.06,0.0,193.8
Colima,2025-05,19.2433,-103.7247,34.35,22.85,36.83,25.52,33.1,175.15
Colima,2025-06,19.2433,-103.7247,30.12,22.08,35.16,25.95,335.5,118.37
Colima,2025-07,19.2433,-103.7247,30.56,21.67,36.27,24.82,188.6,136.88
Colima,2025-08,19.2433,-103.7247,31.05,21.82,36.75,24.97,258.4,137.57
Colima,2025-09,19.2433,-103.7247,29.74,21.49,35.57,24.91,345.3,119.1
Colima,2025-10,19.2433,-103.7247,30.21,21.6,35.07,24.92,177.8,115.09
Colima,2025-11,19.2433,-103.7247,32.85,21.25,34.87,22.38,9.9,123.12
Colima,2025-12,19.2433,-103.7247,31.79,19.48,33.05,19.59,13.0,116.64
Colima,2026-01,19.2433,-103.7247,30.98,19.3,32.21,19.62,14.7,117.67
Colima,2026-02,19.2433,-103.7247,30.65,20.04,32.99,21.86,3.9,121.2
Colima,2026-03,19.2433,-103.7247,32.25,19.75,33.88,20.57,8.0,164.65
Colima,2026-04,19.2433,-103.7247,33.23,21.45,35.81,23.51,3.1,168.98
Colima,2026-05,19.2433,-103.7247,34.28,23.4,37.43,26.73,19.4,177.59
Colima,2026-06,19.2433,-103.7247,30.8,22.53,35.86,26.43,207.0,140.08
Durango,2020-01,24.0277,-104.6532,17.98,4.2,14.74,0.4,60.9,97.48
Durango,2020-02,24.0277,-104.6532,21.71,6.6,17.66,2.41,39.5,133.65
Durango,2020-03,24.0277,-104.6532,27.05,10.99,23.61,7.53,0.5,192.44
Durango,2020-04,24.0277,-104.6532,29.02,11.55,24.99,7.67,1.4,228.58
Durango,2020-05,24.0277,-104.6532,29.25,12.97,27.09,9.92,7.2,225.74
Durango,2020-06,24.0277,-104.6532,29.87,16.25,28.44,14.63,20.1,193.93
Durango,2020-07,24.0277,-104.6532,26.7,15.49,26.65,15.16,179.3,156.04
Durango,2020-08,24.0277,-104.6532,26.67,14.87,26.03,13.94,47.9,167.51
Durango,2020-09,24.0277,-104.6532,23.11,13.7,23.33,12.79,113.9,119.29
Durango,2020-10,24.0277,-104.6532,25.83,10.58,23.58,7.55,0.0,161.14
Durango,2020-11,24.0277,-104.6532,24.36,9.03,20.86,5.84,0.8,137.19
Durango,2020-12,24.0277,-104.6532,20.38,4.59,15.65,0.66,5.7,119.26
Durango,2021-01,24.0277,-104.6532,20.52,3.78,15.94,-0.43,1.0,124.35
Durango,2021-02,24.0277,-104.6532,24.26,6.89,19.93,2.48,0.2,152.68
Durango,2021-03,24.0277,-104.6532,27.23,8.8,22.95,4.2,0.0,215.59
Durango,2021-04,24.0277,-104.6532,28.41,11.05,24.77,7.15,1.6,223.5
Durango,2021-05,24.0277,-104.6532,29.61,13.33,27.47,10.62,8.2,220.23
Durango,2021-06,24.0277,-104.6532,27.91,15.29,26.33,13.79,61.8,180.28
Durango,2021-07,24.0277,-104.6532,23.31,14.64,24.45,14.3,214.2,132.95
Durango,2021-08,24.0277,-104.6532,24.15,14.46,24.95,14.06,181.4,140.22
Durango,2021-09,24.0277,-104.6532,22.98,13.54,23.66,12.62,73.4,116.91
Durango,2021-10,24.0277,-104.6532,23.77,11.31,22.99,9.47,49.2,127.06
Durango,2021-11,24.0277,-104.6532,21.94,8.14,19.3,5.09,3.8,113.7
Durango,2021-12,24.0277,-104.6532,22.81,7.05,18.73,3.22,2.9,123.59
Durango,2022-01,24.0277,-104.6532,21.32,5.73,17.09,1.82,0.6,124.34
Durango,2022-02,24.0277,-104.6532,21.49,5.43,17.05,1.52,1.6,136.08
Durango,2022-03,24.0277,-104.6532,26.09,7.41,21.59,2.57,0.0,214.15
Durango,2022-04,24.0277,-104.6532,29.47,11.73,26.23,7.84,1.1,224.39
Durango,2022-05,24.0277,-104.6532,31.41,14.41,28.8,10.84,2.1,246.88
Durango,2022-06,24.0277,-104.6532,29.03,15.36,27.81,14.11,65.0,187.86
Durango,2022-07,24.0277,-104.6532,27.57,15.21,27.22,14.53,97.2,178.15
Durango,2022-08,24.0277,-104.6532,24.09,14.03,25.9,13.59,159.7,141.92
Durango,2022-09,24.0277,-104.6532,23.07,13.26,23.32,12.39,152.9,125.07
Durango,2022-10,24.0277,-104.6532,22.61,10.0,21.42,7.8,68.2,121.74
Durango,2022-11,24.0277,-104.6532,24.37,7.1,20.51,3.26,0.2,139.65
Durango,2022-12,24.0277,-104.6532,21.95,5.96,17.68,1.88,0.0,125.93
Durango,2023-01,24.0277,-104.6532,21.25,4.97,16.25,0.77,0.2,132.13
Durango,2023-02,24.0277,-104.6532,23.24,6.54,18.75,2.35,0.6,143.76
Durango,2023-03,24.0277,-104.6532,27.43,8.63,23.55,4.29,0.0,211.69
Durango,2023-04,24.0277,-104.6532,27.91,10.71,24.43,6.89,7.3,211.53
Durango,2023-05,24.0277,-104.6532,28.78,13.02,25.95,9.58,6.4,223.0
Durango,2023-06,24.0277,-104.6532,33.38,17.07,31.12,14.6,8.2,240.39
Durango,2023-07,24.0277,-104.6532,27.28,15.35,27.57,14.95,110.7,170.74
Durango,2023-08,24.0277,-104.6532,28.87,16.04,27.63,15.35,40.0,181.02
Durango,2023-09,24.0277,-104.6532,29.01,15.1,28.11,13.9,35.4,170.11
Durango,2023-10,24.0277,-104.6532,23.47,11.73,22.38,10.12,72.2,114.13
Durango,2023-11,24.0277,-104.6532,21.38,7.85,19.02,5.03,44.2,97.92
Durango,2023-12,24.0277,-104.6532,19.55,4.7,16.08,1.24,3.1,96.28
Durango,2024-01,24.0277,-104.6532,21.74,4.57,16.7,0.25,1.9,130.27
Durango,2024-02,24.0277,-104.6532,22.27,5.61,17.76,1.62,39.5,135.0
Durango,2024-03,24.0277,-104.6532,25.6,7.7,20.45,3.38,0.2,204.42
Durango,2024-04,24.0277,-104.6532,28.63,10.69,24.45,6.6,0.0,227.12
Durango,2024-05,24.0277,-104.6532,33.25,15.37,29.95,11.92,0.0,260.02
Durango,2024-06,24.0277,-104.6532,31.01,16.74,29.6,14.85,63.4,207.43
Durango,2024-07,24.0277,-104.6532,24.6,14.8,25.75,14.65,158.8,147.52
Durango,2024-08,24.0277,-104.6532,28.06,15.9,27.61,15.37,34.1,174.66
Durango,2024-09,24.0277,-104.6532,25.79,14.17,25.72,13.25,106.7,143.19
Durango,2024-10,24.0277,-104.6532,25.57,11.48,23.22,9.21,12.9,153.38
Durango,2024-11,24.0277,-104.6532,26.15,8.97,22.73,5.83,0.9,136.06
Durango,2024-12,24.0277,-104.6532,22.31,6.07,19.14,2.77,17.3,111.39
Durango,2025-01,24.0277,-104.6532,20.98,4.91,16.42,1.0,28.0,122.85
Durango,2025-02,24.0277,-104.6532,25.5,7.0,22.09,2.95,0.1,149.72
Durango,2025-03,24.0277,-104.6532,26.84,8.56,22.96,4.3,0.1,213.03
Durango,2025-04,24.0277,-104.6532,28.6,10.51,25.5,6.54,0.0,219.18
Durango,2025-05,24.0277,-104.6532,30.55,13.83,28.27,10.6,5.8,233.95
Durango,2025-06,24.0277,-104.6532,30.05,15.88,29.41,15.19,45.6,187.76
Durango,2025-07,24.0277,-104.6532,25.37,13.51,26.67,13.03,159.4,152.21
Durango,2025-08,24.0277,-104.6532,26.21,14.63,26.48,14.42,99.4,155.14
Durango,2025-09,24.0277,-104.6532,23.64,13.83,25.2,13.97,186.1,116.94
Durango,2025-10,24.0277,-104.6532,24.78,11.45,24.12,10.07,24.9,131.87
Durango,2025-11,24.0277,-104.6532,23.96,8.01,21.18,4.96,0.0,124.58
Durango,2025-12,24.0277,-104.6532,21.37,7.19,18.45,4.5,9.4,99.19
Durango,2026-01,24.0277,-104.6532,20.11,5.62,16.78,2.54,23.7,103.98
Durango,2026-02,24.0277,-104.6532,24.71,7.29,21.59,4.08,1.3,134.98
Durango,2026-03,24.0277,-104.6532,26.1,9.64,23.46,6.44,5.2,182.77
Durango,2026-04,24.0277,-104.6532,29.78,11.39,27.07,8.6,3.0,214.66
Durango,2026-05,24.0277,-104.6532,28.92,14.18,27.12,12.01,31.8,212.63
Durango,2026-06,24.0277,-104.6532,28.27,15.92,28.67,15.59,86.6,174.54
Guanajuato,2020-01,21.019,-101.2574,21.13,8.24,17.71,5.29,9.5,113.23
Guanajuato,2020-02,21.019,-101.2574,23.75,9.44,21.51,6.63,35.9,130.51
Guanajuato,2020-03,21.019,-101.2574,27.97,12.8,26.46,10.59,6.6,178.1
Guanajuato,2020-04,21.019,-101.2574,29.95,14.86,27.9,12.55,2.8,204.69
Guanajuato,2020-05,21.019,-101.2574,28.23,14.14,26.73,11.99,26.1,192.05
Guanajuato,2020-06,21.019,-101.2574,26.98,14.43,26.53,13.55,84.2,162.61
Guanajuato,2020-07,21.019,-101.2574,25.41,14.35,25.91,14.06,93.5,152.19
Guanajuato,2020-08,21.019,-101.2574,25.04,14.64,25.31,13.73,183.1,146.54
Guanajuato,2020-09,21.019,-101.2574,24.49,13.59,24.51,12.66,61.3,138.01
Guanajuato,2020-10,21.019,-101.2574,26.79,11.83,25.0,9.37,3.8,173.24
Guanajuato,2020-11,21.019,-101.2574,24.64,10.64,22.0,7.28,0.1,137.12
Guanajuato,2020-12,21.019,-101.2574,21.9,8.98,18.78,6.41,1.9,114.01
Guanajuato,2021-01,21.019,-101.2574,22.03,8.42,19.05,5.3,13.1,122.34
Guanajuato,2021-02,21.019,-101.2574,25.0,8.88,21.51,5.54,0.1,148.36
Guanajuato,2021-03,21.019,-101.2574,28.26,11.86,25.62,8.44,0.1,197.98
Guanajuato,2021-04,21.019,-101.2574,29.35,13.63,26.93,10.67,0.7,205.41
Guanajuato,2021-05,21.019,-101.2574,27.74,13.96,26.32,12.53,62.8,180.69
Guanajuato,2021-06,21.019,-101.2574,24.01,14.14,23.82,13.44,142.1,132.95
Guanajuato,2021-07,21.019,-101.2574,23.87,13.99,24.64,13.14,102.5,139.62
Guanajuato,2021-08,21.019,-101.2574,24.45,14.13,24.87,13.18,146.4,145.29
Guanajuato,2021-09,21.019,-101.2574,22.1,14.05,22.9,13.57,231.7,107.19
Guanajuato,2021-10,21.019,-101.2574,23.62,12.69,23.52,11.17,35.5,130.54
Guanajuato,2021-11,21.019,-101.2574,23.15,9.47,20.77,6.62,0.6,131.1
Guanajuato,2021-12,21.019,-101.2574,22.81,9.3,20.21,6.54,3.7,123.05
Guanajuato,2022-01,21.019,-101.2574,21.83,8.55,18.88,5.65,1.0,119.21
Guanajuato,2022-02,21.019,-101.2574,23.19,8.9,20.72,5.61,1.2,131.5
Guanajuato,2022-03,21.019,-101.2574,26.79,10.71,23.81,7.49,0.1,196.24
Guanajuato,2022-04,21.019,-101.2574,28.99,13.74,26.91,11.35,6.9,195.98
Guanajuato,2022-05,21.019,-101.2574,30.84,15.06,28.84,12.95,5.8,217.09
Guanajuato,2022-06,21.019,-101.2574,27.73,14.36,26.73,12.88,16.0,178.21
Guanajuato,2022-07,21.019,-101.2574,25.76,14.16,26.39,13.25,106.9,157.93
Guanajuato,2022-08,21.019,-101.2574,24.18,13.51,25.5,13.05,111.5,147.7
Guanajuato,2022-09,21.019,-101.2574,23.82,13.66,23.37,11.55,97.9,142.4
Guanajuato,2022-10,21.019,-101.2574,24.72,12.08,23.72,10.13,30.5,140.96
Guanajuato,2022-11,21.019,-101.2574,24.19,11.2,22.28,9.06,8.3,126.03
Guanajuato,2022-12,21.019,-101.2574,22.03,8.92,19.04,6.11,4.4,117.46
Guanajuato,2023-01,21.019,-101.2574,22.29,8.15,19.16,5.32,2.4,127.54
Guanajuato,2023-02,21.019,-101.2574,24.6,9.36,21.96,6.14,0.4,139.21
Guanajuato,2023-03,21.019,-101.2574,27.63,11.98,25.06,9.44,7.5,185.08
Guanajuato,2023-04,21.019,-101.2574,28.88,13.79,26.14,11.17,1.8,201.69
Guanajuato,2023-05,21.019,-101.2574,28.73,14.54,26.91,13.08,22.8,195.3
Guanajuato,2023-06,21.019,-101.2574,32.45,16.33,30.37,14.77,17.3,227.52
Guanajuato,2023-07,21.019,-101.2574,27.05,14.52,27.26,13.85,55.8,179.13
Guanajuato,2023-08,21.019,-101.2574,25.88,14.4,26.08,13.5,104.1,160.0
Guanajuato,2023-09,21.019,-101.2574,28.14,13.64,27.5,12.6,13.6,174.12
Guanajuato,2023-10,21.019,-101.2574,25.03,13.16,23.94,11.46,56.2,135.35
Guanajuato,2023-11,21.019,-101.2574,23.78,10.63,21.95,8.51,25.7,121.61
Guanajuato,2023-12,21.019,-101.2574,18.82,8.39,16.83,5.96,32.5,89.17
Guanajuato,2024-01,21.019,-101.2574,22.37,9.19,18.69,6.39,0.8,120.04
Guanajuato,2024-02,21.019,-101.2574,24.25,10.19,21.1,7.18,17.5,140.04
Guanajuato,2024-03,21.019,-101.2574,28.31,11.93,24.58,8.65,0.0,206.19
Guanajuato,2024-04,21.019,-101.2574,29.97,14.39,27.1,11.86,0.1,209.27
Guanajuato,2024-05,21.019,-101.2574,33.17,17.71,30.92,15.52,4.7,228.71
Guanajuato,2024-06,21.019,-101.2574,28.71,16.1,27.93,15.25,84.4,180.07
Guanajuato,2024-07,21.019,-101.2574,23.52,14.69,25.05,14.16,214.5,137.73
Guanajuato,2024-08,21.019,-101.2574,24.97,13.91,26.19,13.19,114.9,158.06
Guanajuato,2024-09,21.019,-101.2574,24.1,14.23,24.96,13.61,135.9,130.88
Guanajuato,2024-10,21.019,-101.2574,24.26,11.66,22.65,9.31,17.5,147.97
Guanajuato,2024-11,21.019,-101.2574,25.49,11.68,23.39,9.76,1.6,132.46
Guanajuato,2024-12,21.019,-101.2574,22.55,9.17,20.03,6.8,5.0,117.19
Guanajuato,2025-01,21.019,-101.2574,21.89,9.06,19.04,6.83,12.3,113.03
Guanajuato,2025-02,21.019,-101.2574,24.65,10.72,22.49,8.56,3.6,131.85
Guanajuato,2025-03,21.019,-101.2574,27.19,11.71,24.16,8.8,0.1,191.9
Guanajuato,2025-04,21.019,-101.2574,28.6,12.49,26.11,9.82,0.0,206.92
Guanajuato,2025-05,21.019,-101.2574,29.56,15.25,28.16,14.17,69.0,190.08
Guanajuato,2025-06,21.019,-101.2574,24.58,14.4,25.09,13.98,192.0,134.32
Guanajuato,2025-07,21.019,-101.2574,23.87,13.2,24.73,12.68,145.1,146.06
Guanajuato,2025-08,21.019,-101.2574,24.76,13.6,25.64,13.23,148.6,150.51
Guanajuato,2025-09,21.019,-101.2574,23.84,14.03,24.92,13.6,144.2,130.57
Guanajuato,2025-10,21.019,-101.2574,24.23,12.06,23.12,10.43,39.5,138.88
Guanajuato,2025-11,21.019,-101.2574,23.55,10.15,21.66,7.5,0.1,127.78
Guanajuato,2025-12,21.019,-101.2574,21.39,9.68,19.29,7.77,9.6,106.27
Guanajuato,2026-01,21.019,-101.2574,21.54,8.64,19.05,5.96,18.3,114.96
Guanajuato,2026-02,21.019,-101.2574,25.18,9.25,22.49,6.27,0.1,139.87
Guanajuato,2026-03,21.019,-101.2574,25.4,10.18,23.41,7.52,15.7,174.97
Guanajuato,2026-04,21.019,-101.2574,28.61,13.95,26.89,12.53,29.3,177.5
Guanajuato,2026-05,21.019,-101.2574,29.62,15.51,28.66,14.35,30.6,193.79
Guanajuato,2026-06,21.019,-101.2574,24.22,14.82,25.1,15.0,190.4,134.01
Guerrero,2020-01,17.5513,-99.5005,27.29,14.17,27.15,13.87,0.9,119.92
Guerrero,2020-02,17.5513,-99.5005,29.33,14.12,29.64,13.72,3.6,136.38
Guerrero,2020-03,17.5513,-99.5005,31.49,15.61,32.52,15.8,3.0,167.53
Guerrero,2020-04,17.5513,-99.5005,32.78,16.84,33.83,16.9,2.1,178.59
Guerrero,2020-05,17.5513,-99.5005,32.46,16.82,33.15,16.93,0.7,181.96
Guerrero,2020-06,17.5513,-99.5005,29.0,18.53,31.58,20.56,97.2,132.98
Guerrero,2020-07,17.5513,-99.5005,27.12,17.93,30.07,19.83,106.1,129.45
Guerrero,2020-08,17.5513,-99.5005,26.42,18.06,29.69,19.99,203.7,115.24
Guerrero,2020-09,17.5513,-99.5005,25.95,17.68,29.16,19.66,142.6,103.66
Guerrero,2020-10,17.5513,-99.5005,27.61,17.44,29.53,18.55,22.8,131.26
Guerrero,2020-11,17.5513,-99.5005,28.65,16.17,28.97,16.39,1.0,123.32
Guerrero,2020-12,17.5513,-99.5005,27.19,14.96,27.18,15.35,1.9,109.86
Guerrero,2021-01,17.5513,-99.5005,27.24,14.32,27.16,14.34,6.3,114.6
Guerrero,2021-02,17.5513,-99.5005,28.98,12.94,28.84,12.36,0.4,136.87
Guerrero,2021-03,17.5513,-99.5005,31.35,14.99,31.96,14.89,0.6,172.71
Guerrero,2021-04,17.5513,-99.5005,32.15,15.63,32.73,15.21,0.7,182.45
Guerrero,2021-05,17.5513,-99.5005,30.2,17.27,32.18,18.64,35.1,155.41
Guerrero,2021-06,17.5513,-99.5005,25.58,17.69,28.16,19.68,179.4,100.43
Guerrero,2021-07,17.5513,-99.5005,27.09,17.68,30.0,19.35,94.2,133.28
Guerrero,2021-08,17.5513,-99.5005,25.54,17.56,28.76,19.35,165.6,112.17
Guerrero,2021-09,17.5513,-99.5005,25.53,17.65,28.94,19.45,159.5,104.87
Guerrero,2021-10,17.5513,-99.5005,26.4,17.18,29.23,18.58,90.8,115.58
Guerrero,2021-11,17.5513,-99.5005,26.28,15.03,26.92,15.17,4.1,117.56
Guerrero,2021-12,17.5513,-99.5005,28.27,14.67,28.09,14.69,1.3,118.87
Guerrero,2022-01,17.5513,-99.5005,27.28,14.0,26.94,13.95,4.3,117.21
Guerrero,2022-02,17.5513,-99.5005,28.35,14.2,28.42,14.15,3.1,122.03
Guerrero,2022-03,17.5513,-99.5005,31.2,14.1,31.42,13.15,1.0,176.87
Guerrero,2022-04,17.5513,-99.5005,32.59,16.16,33.45,15.99,3.9,179.1
Guerrero,2022-05,17.5513,-99.5005,32.6,17.03,33.66,17.45,20.2,179.04
Guerrero,2022-06,17.5513,-99.5005,26.88,17.49,30.14,19.23,203.4,123.77
Guerrero,2022-07,17.5513,-99.5005,27.17,17.65,30.51,19.47,158.7,131.25
Guerrero,2022-08,17.5513,-99.5005,26.58,17.05,30.02,18.67,180.1,128.18
Guerrero,2022-09,17.5513,-99.5005,25.75,17.23,29.09,18.88,192.7,107.46
Guerrero,2022-10,17.5513,-99.5005,25.98,17.29,28.84,18.91,84.4,106.97
Guerrero,2022-11,17.5513,-99.5005,27.6,16.75,28.95,18.03,13.0,113.54
Guerrero,2022-12,17.5513,-99.5005,26.86,13.59,26.55,13.01,3.3,112.15
Guerrero,2023-01,17.5513,-99.5005,27.82,13.05,27.22,12.43,0.0,125.81
Guerrero,2023-02,17.5513,-99.5005,29.47,13.9,29.17,13.57,0.0,131.1
Guerrero,2023-03,17.5513,-99.5005,31.01,14.79,31.84,14.51,0.1,170.25
Guerrero,2023-04,17.5513,-99.5005,31.8,15.77,32.76,16.16,2.8,170.14
Guerrero,2023-05,17.5513,-99.5005,31.45,17.76,32.91,18.97,46.1,159.74
Guerrero,2023-06,17.5513,-99.5005,32.38,18.91,34.44,20.9,35.7,162.54
Guerrero,2023-07,17.5513,-99.5005,29.24,18.48,32.56,20.36,148.0,142.15
Guerrero,2023-08,17.5513,-99.5005,28.6,18.36,32.23,20.32,128.6,139.12
