municipio,anio,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion,latitud,longitud
Santa María Zacatepec,2021,31.74,21.22,36.15,23.9,634.6,631.36,16.455002,-97.5923559
Santa María Zacatepec,2022,32.11,20.81,36.33,23.1,567.5,657.22,16.455002,-97.5923559
Santa María Zacatepec,2023,33.28,21.55,37.82,24.24,430.3,674.87,16.455002,-97.5923559
Santa María Zacatepec,2024,32.76,21.2,37.17,23.91,569.3,659.66,16.455002,-97.5923559
Santa María Zacatepec,2025,32.08,21.07,36.52,23.74,692.9,634.15,16.455002,-97.5923559
Santa María Zacatepec,2026,32.9,20.8,36.33,23.32,181.8,343.78,16.455002,-97.5923559
Santa María Zaniza,2020,29.95,16.12,31.97,16.62,592.7,638.31,16.3918351,-97.2018757
Santa María Zaniza,2021,29.65,15.9,31.72,16.45,620.4,622.65,16.3918351,-97.2018757
Santa María Zaniza,2022,30.08,15.28,31.98,15.55,476.3,647.9,16.3918351,-97.2018757
Santa María Zaniza,2023,30.92,16.62,33.16,17.36,444.9,659.11,16.3918351,-97.2018757
Santa María Zaniza,2024,31.09,17.06,33.19,17.79,527.0,679.8,16.3918351,-97.2018757
Santa María Zaniza,2025,30.0,16.54,32.28,17.12,554.2,640.95,16.3918351,-97.2018757
Santa María Zaniza,2026,30.57,15.95,31.92,16.22,178.3,345.81,16.3918351,-97.2018757
Santa María Zoquitlán,2020,17.99,7.84,18.05,6.27,609.6,511.49,16.3330095,-96.2110336
Santa María Zoquitlán,2021,17.78,7.46,17.66,5.92,544.1,509.4,16.3330095,-96.2110336
Santa María Zoquitlán,2022,17.66,7.26,17.53,5.65,428.3,516.9,16.3330095,-96.2110336
Santa María Zoquitlán,2023,18.83,8.21,18.9,6.9,445.0,539.96,16.3330095,-96.2110336
Santa María Zoquitlán,2024,19.65,8.78,19.83,7.29,541.8,560.35,16.3330095,-96.2110336
Santa María Zoquitlán,2025,18.47,8.55,18.35,7.36,451.1,534.15,16.3330095,-96.2110336
Santa María Zoquitlán,2026,18.66,7.49,18.02,5.74,293.9,280.2,16.3330095,-96.2110336
Santa María del Rosario,2020,19.3,7.64,18.8,5.92,365.4,552.09,17.2106341,-97.3537753
Santa María del Rosario,2021,19.07,7.44,18.58,5.74,500.2,543.54,17.2106341,-97.3537753
Santa María del Rosario,2022,19.32,7.17,18.64,5.38,380.9,562.67,17.2106341,-97.3537753
Santa María del Rosario,2023,20.3,7.94,20.02,6.46,375.0,579.18,17.2106341,-97.3537753
Santa María del Rosario,2024,21.11,8.37,20.59,6.84,396.1,602.08,17.2106341,-97.3537753
Santa María del Rosario,2025,19.39,8.41,19.03,7.06,394.6,562.49,17.2106341,-97.3537753
Santa María del Rosario,2026,19.88,7.73,19.03,6.15,213.6,292.72,17.2106341,-97.3537753
Santa María del Tule,2020,20.19,10.44,20.04,8.99,297.5,560.48,17.0248126,-96.3811732
Santa María del Tule,2021,19.89,10.11,19.65,8.72,418.3,547.24,17.0248126,-96.3811732
Santa María del Tule,2022,20.47,9.92,19.92,8.37,269.0,575.23,17.0248126,-96.3811732
Santa María del Tule,2023,21.58,10.83,21.15,9.6,304.3,593.77,17.0248126,-96.3811732
Santa María del Tule,2024,22.18,11.31,21.64,9.91,256.7,615.3,17.0248126,-96.3811732
Santa María del Tule,2025,20.38,10.58,20.2,9.28,409.1,564.46,17.0248126,-96.3811732
Santa María del Tule,2026,20.75,9.63,20.1,7.88,255.7,296.58,17.0248126,-96.3811732
Santa María la Asunción,2020,28.85,22.59,33.72,26.04,970.2,533.31,18.0629607,-96.4909715
Santa María la Asunción,2021,28.51,22.46,33.69,26.03,1036.2,526.62,18.0629607,-96.4909715
Santa María la Asunción,2022,28.85,21.99,33.78,25.13,949.9,541.52,18.0629607,-96.4909715
Santa María la Asunción,2023,30.1,22.99,35.65,26.7,685.0,568.3,18.0629607,-96.4909715
Santa María la Asunción,2024,30.29,22.89,35.93,26.56,734.2,569.12,18.0629607,-96.4909715
Santa María la Asunción,2025,30.23,21.84,35.16,25.03,995.3,569.35,18.0629607,-96.4909715
Santa María la Asunción,2026,29.54,20.81,34.03,23.6,422.4,275.44,18.0629607,-96.4909715
Santiago Amoltepec,2020,31.7,18.5,34.52,19.76,536.3,651.26,16.382726,-97.294129
Santiago Amoltepec,2021,31.21,18.23,34.09,19.65,739.7,630.61,16.382726,-97.294129
Santiago Amoltepec,2022,31.69,17.67,34.35,18.72,602.2,657.3,16.382726,-97.294129
Santiago Amoltepec,2023,32.59,19.04,35.62,20.69,550.1,667.61,16.382726,-97.294129
Santiago Amoltepec,2024,32.62,19.36,35.6,20.99,667.3,686.45,16.382726,-97.294129
Santiago Amoltepec,2025,31.62,19.08,34.67,20.6,604.9,652.46,16.382726,-97.294129
Santiago Amoltepec,2026,32.24,18.72,34.37,19.91,180.4,355.09,16.382726,-97.294129
Santiago Apoala,2020,24.6,12.88,24.32,12.62,233.8,632.31,17.3854969,-97.0813003
Santiago Apoala,2021,24.09,12.42,23.98,12.09,315.4,611.55,17.3854969,-97.0813003
Santiago Apoala,2022,24.69,12.35,24.3,11.94,234.5,644.82,17.3854969,-97.0813003
Santiago Apoala,2023,25.82,13.1,25.99,13.0,199.9,660.47,17.3854969,-97.0813003
Santiago Apoala,2024,26.74,13.03,26.69,12.88,240.5,685.72,17.3854969,-97.0813003
Santiago Apoala,2025,25.19,12.67,25.38,12.66,263.6,649.05,17.3854969,-97.0813003
Santiago Apoala,2026,25.59,12.05,25.23,11.8,134.3,337.48,17.3854969,-97.0813003
Santiago Apóstol,2020,29.36,14.83,29.56,15.29,200.3,694.31,16.4815347,-96.432069
Santiago Apóstol,2021,29.0,14.65,29.14,15.17,238.1,686.31,16.4815347,-96.432069
Santiago Apóstol,2022,29.39,14.24,29.44,14.53,182.4,714.66,16.4815347,-96.432069
Santiago Apóstol,2023,30.77,15.47,30.94,16.19,113.4,742.23,16.4815347,-96.432069
Santiago Apóstol,2024,30.54,15.29,30.93,15.95,225.4,736.84,16.4815347,-96.432069
Santiago Apóstol,2025,29.52,14.92,29.93,15.69,285.5,708.43,16.4815347,-96.432069
Santiago Apóstol,2026,29.76,13.93,29.62,14.45,154.9,368.58,16.4815347,-96.432069
Santiago Astata,2020,28.65,26.57,31.92,27.02,366.8,794.43,15.5915472,-95.4033116
Santiago Astata,2021,28.44,26.3,31.66,27.01,416.4,749.02,15.5915472,-95.4033116
Santiago Astata,2022,28.5,26.33,31.64,26.67,400.0,789.85,15.5915472,-95.4033116
Santiago Astata,2023,29.47,27.31,33.21,28.66,222.9,815.04,15.5915472,-95.4033116
Santiago Astata,2024,28.86,26.67,32.81,27.91,831.3,736.49,15.5915472,-95.4033116
Santiago Astata,2025,28.92,26.42,32.46,27.37,489.5,763.05,15.5915472,-95.4033116
Santiago Astata,2026,28.74,26.29,31.51,26.63,182.0,400.41,15.5915472,-95.4033116
Santiago Atitlán,2020,25.11,17.91,27.66,19.14,815.2,491.95,17.0614304,-95.5644869
Santiago Atitlán,2021,24.79,17.79,27.58,19.21,912.0,470.05,17.0614304,-95.5644869
Santiago Atitlán,2022,25.1,17.48,27.66,18.62,795.5,498.34,17.0614304,-95.5644869
Santiago Atitlán,2023,26.43,18.52,29.5,20.18,577.7,539.02,17.0614304,-95.5644869
Santiago Atitlán,2024,27.56,18.59,30.29,20.03,634.9,580.41,17.0614304,-95.5644869
Santiago Atitlán,2025,26.68,17.36,29.16,18.74,761.1,542.11,17.0614304,-95.5644869
Santiago Atitlán,2026,25.84,16.46,27.99,17.67,419.5,264.72,17.0614304,-95.5644869
Santiago Ayuquililla,2020,22.23,10.2,21.43,8.63,210.5,601.6,17.5606381,-97.5729744
Santiago Ayuquililla,2021,21.89,9.91,21.26,8.33,449.9,588.49,17.5606381,-97.5729744
Santiago Ayuquililla,2022,22.68,9.77,21.51,8.13,255.2,622.08,17.5606381,-97.5729744
Santiago Ayuquililla,2023,23.86,10.37,23.15,9.13,318.6,633.94,17.5606381,-97.5729744
Santiago Ayuquililla,2024,24.38,10.53,23.52,9.36,386.0,657.89,17.5606381,-97.5729744
Santiago Ayuquililla,2025,22.56,9.8,22.17,8.48,380.0,603.25,17.5606381,-97.5729744
Santiago Ayuquililla,2026,23.16,9.17,22.08,7.58,261.7,315.57,17.5606381,-97.5729744
Santiago Cacaloxtepec,2020,20.48,8.88,20.04,6.98,354.9,566.12,17.4312857,-97.4425751
Santiago Cacaloxtepec,2021,20.16,8.6,19.94,6.77,486.4,558.91,17.4312857,-97.4425751
Santiago Cacaloxtepec,2022,20.46,8.33,19.98,6.39,339.5,574.81,17.4312857,-97.4425751
Santiago Cacaloxtepec,2023,21.32,8.98,21.22,7.34,365.5,587.85,17.4312857,-97.4425751
Santiago Cacaloxtepec,2024,22.29,9.54,21.87,7.83,382.1,621.76,17.4312857,-97.4425751
Santiago Cacaloxtepec,2025,20.39,9.08,20.47,7.52,402.4,567.0,17.4312857,-97.4425751
Santiago Cacaloxtepec,2026,21.03,8.44,20.38,6.67,229.6,296.49,17.4312857,-97.4425751
Santiago Camotlán,2020,20.25,10.81,21.4,10.22,1035.5,467.75,17.2646561,-96.1104762
Santiago Camotlán,2021,19.97,10.5,21.25,9.93,1091.3,455.71,17.2646561,-96.1104762
Santiago Camotlán,2022,20.22,10.3,21.26,9.6,757.0,478.41,17.2646561,-96.1104762
Santiago Camotlán,2023,21.29,11.28,22.76,10.91,740.3,512.27,17.2646561,-96.1104762
Santiago Camotlán,2024,22.48,11.82,23.86,11.49,651.8,537.21,17.2646561,-96.1104762
Santiago Camotlán,2025,21.07,11.29,22.3,10.99,857.2,505.92,17.2646561,-96.1104762
Santiago Camotlán,2026,20.25,10.0,21.34,9.4,445.6,251.22,17.2646561,-96.1104762
Santiago Choápam,2020,26.27,19.57,29.27,21.14,976.0,515.01,17.2138203,-95.5521444
Santiago Choápam,2021,26.11,19.51,29.44,21.36,1060.6,498.47,17.2138203,-95.5521444
Santiago Choápam,2022,26.39,19.22,29.48,20.72,1148.5,525.07,17.2138203,-95.5521444
Santiago Choápam,2023,27.73,20.19,31.39,22.28,923.8,566.15,17.2138203,-95.5521444
Santiago Choápam,2024,28.69,20.28,32.14,22.2,825.5,608.72,17.2138203,-95.5521444
Santiago Choápam,2025,27.92,18.89,30.98,20.82,1085.7,563.0,17.2138203,-95.5521444
Santiago Choápam,2026,27.18,17.74,29.83,19.34,406.8,275.17,17.2138203,-95.5521444
Santiago Comaltepec,2020,18.77,10.29,19.74,9.28,864.8,486.21,17.3350852,-96.3252127
Santiago Comaltepec,2021,18.35,10.2,19.45,9.22,740.2,480.87,17.3350852,-96.3252127
Santiago Comaltepec,2022,18.72,9.93,19.67,8.9,611.2,500.47,17.3350852,-96.3252127
Santiago Comaltepec,2023,20.02,10.83,21.21,10.01,424.2,532.24,17.3350852,-96.3252127
Santiago Comaltepec,2024,21.25,11.24,22.31,10.29,377.6,558.45,17.3350852,-96.3252127
Santiago Comaltepec,2025,20.32,9.87,21.07,8.89,526.7,528.38,17.3350852,-96.3252127
Santiago Comaltepec,2026,19.43,8.44,20.0,7.03,354.6,261.41,17.3350852,-96.3252127
Santiago Huajolotitlán,2020,21.32,9.28,20.46,7.88,289.1,583.8,17.4935939,-97.4354361
Santiago Huajolotitlán,2021,20.83,9.08,20.11,7.7,369.5,567.91,17.4935939,-97.4354361
Santiago Huajolotitlán,2022,21.39,8.76,20.3,7.27,271.1,599.56,17.4935939,-97.4354361
Santiago Huajolotitlán,2023,22.52,9.52,21.91,8.38,271.0,614.92,17.4935939,-97.4354361
Santiago Huajolotitlán,2024,23.39,9.7,22.66,8.5,324.0,641.14,17.4935939,-97.4354361
Santiago Huajolotitlán,2025,21.77,9.25,21.2,8.34,279.5,594.8,17.4935939,-97.4354361
Santiago Huajolotitlán,2026,22.35,8.67,21.13,7.52,230.0,306.28,17.4935939,-97.4354361
Santiago Huauclilla,2020,23.21,10.69,22.72,9.74,251.0,598.26,17.2703027,-97.0417498
Santiago Huauclilla,2021,22.73,10.43,22.29,9.58,469.7,574.95,17.2703027,-97.0417498
Santiago Huauclilla,2022,23.16,10.26,22.68,9.29,263.8,597.26,17.2703027,-97.0417498
Santiago Huauclilla,2023,24.62,11.2,24.39,10.62,233.1,622.15,17.2703027,-97.0417498
Santiago Huauclilla,2024,25.43,11.49,24.98,10.88,296.5,651.48,17.2703027,-97.0417498
Santiago Huauclilla,2025,23.92,10.92,23.47,10.35,272.9,610.98,17.2703027,-97.0417498
Santiago Huauclilla,2026,24.21,10.15,23.36,9.34,222.9,322.99,17.2703027,-97.0417498
Santiago Ihuitlán Plumas,2020,23.1,11.14,22.42,10.18,240.9,617.24,17.5054508,-97.2547075
Santiago Ihuitlán Plumas,2021,22.58,10.71,22.01,9.66,261.9,600.41,17.5054508,-97.2547075
Santiago Ihuitlán Plumas,2022,23.21,10.65,22.35,9.55,172.0,633.54,17.5054508,-97.2547075
Santiago Ihuitlán Plumas,2023,24.25,11.29,23.9,10.55,191.1,649.27,17.5054508,-97.2547075
Santiago Ihuitlán Plumas,2024,25.12,11.37,24.49,10.47,214.5,674.73,17.5054508,-97.2547075
Santiago Ihuitlán Plumas,2025,23.45,10.65,23.22,9.9,219.7,631.75,17.5054508,-97.2547075
Santiago Ihuitlán Plumas,2026,23.98,9.91,23.17,8.93,158.6,326.02,17.5054508,-97.2547075
Santiago Ixcuintepec,2020,28.81,19.0,30.33,20.21,198.9,649.39,16.5605302,-95.372318
Santiago Ixcuintepec,2021,28.34,18.8,30.03,20.19,459.4,620.78,16.5605302,-95.372318
Santiago Ixcuintepec,2022,28.28,18.61,30.04,19.8,490.7,629.99,16.5605302,-95.372318
Santiago Ixcuintepec,2023,29.85,19.51,31.72,21.1,287.7,661.49,16.5605302,-95.372318
Santiago Ixcuintepec,2024,29.46,19.01,31.54,20.71,642.6,640.01,16.5605302,-95.372318
Santiago Ixcuintepec,2025,28.84,18.8,30.72,20.11,510.6,637.17,16.5605302,-95.372318
Santiago Ixcuintepec,2026,28.58,17.71,29.81,18.66,255.9,326.61,16.5605302,-95.372318
Santiago Ixtayutla,2020,26.46,15.46,28.48,15.75,725.2,584.37,16.3354023,-97.3907088
Santiago Ixtayutla,2021,25.87,15.11,27.94,15.48,856.8,562.16,16.3354023,-97.3907088
Santiago Ixtayutla,2022,26.21,14.6,28.21,14.65,711.6,584.51,16.3354023,-97.3907088
Santiago Ixtayutla,2023,26.95,15.89,29.43,16.43,788.7,593.34,16.3354023,-97.3907088
Santiago Ixtayutla,2024,26.95,16.07,29.19,16.64,799.7,605.29,16.3354023,-97.3907088
Santiago Ixtayutla,2025,26.36,16.01,28.67,16.55,802.0,576.42,16.3354023,-97.3907088
Santiago Ixtayutla,2026,26.65,15.4,28.38,15.74,204.0,308.36,16.3354023,-97.3907088
Santiago Jamiltepec,2020,28.66,19.3,32.19,20.86,789.9,605.68,16.164605,-97.4910856
Santiago Jamiltepec,2021,27.55,18.72,31.35,20.53,1097.1,569.01,16.164605,-97.4910856
Santiago Jamiltepec,2022,27.76,18.58,31.31,20.11,923.8,588.9,16.164605,-97.4910856
Santiago Jamiltepec,2023,28.7,19.46,32.56,21.4,758.6,604.76,16.164605,-97.4910856
Santiago Jamiltepec,2024,28.18,19.3,31.88,21.23,967.3,591.04,16.164605,-97.4910856
Santiago Jamiltepec,2025,27.76,18.7,31.57,20.59,1037.1,570.16,16.164605,-97.4910856
Santiago Jamiltepec,2026,28.59,18.06,31.56,19.59,255.4,308.24,16.164605,-97.4910856
Santiago Jocotepec,2020,27.45,20.06,30.75,21.86,1165.7,536.78,17.3208447,-95.5639898
Santiago Jocotepec,2021,27.21,19.95,30.87,22.03,1201.7,516.42,17.3208447,-95.5639898
Santiago Jocotepec,2022,27.57,19.65,30.98,21.28,1450.3,540.53,17.3208447,-95.5639898
Santiago Jocotepec,2023,28.98,20.7,33.09,22.98,1069.4,582.88,17.3208447,-95.5639898
Santiago Jocotepec,2024,29.75,20.59,33.74,22.84,1036.1,608.21,17.3208447,-95.5639898
Santiago Jocotepec,2025,29.17,19.57,32.7,21.72,1440.5,571.33,17.3208447,-95.5639898
Santiago Jocotepec,2026,28.67,18.64,31.65,20.42,365.5,282.59,17.3208447,-95.5639898
Santiago Juxtlahuaca,2020,20.9,10.39,21.87,9.26,895.2,521.21,17.2007045,-98.0044818
Santiago Juxtlahuaca,2021,20.2,9.89,21.18,8.84,1218.1,496.34,17.2007045,-98.0044818
Santiago Juxtlahuaca,2022,20.55,9.53,21.37,8.32,831.9,514.6,17.2007045,-98.0044818
Santiago Juxtlahuaca,2023,20.88,10.08,22.2,9.13,855.0,517.32,17.2007045,-98.0044818
Santiago Juxtlahuaca,2024,21.15,10.14,22.29,9.21,781.1,541.31,17.2007045,-98.0044818
Santiago Juxtlahuaca,2025,20.93,9.85,21.75,8.87,858.8,508.74,17.2007045,-98.0044818
Santiago Juxtlahuaca,2026,21.15,8.92,21.55,7.82,346.5,265.04,17.2007045,-98.0044818
Santiago Lachiguiri,2020,33.16,23.24,35.81,25.78,207.4,766.71,16.4111251,-95.315757
Santiago Lachiguiri,2021,32.62,23.04,35.43,25.76,597.8,727.76,16.4111251,-95.315757
Santiago Lachiguiri,2022,32.56,22.8,35.47,25.27,499.5,737.89,16.4111251,-95.315757
Santiago Lachiguiri,2023,34.24,23.7,37.24,26.82,360.6,775.98,16.4111251,-95.315757
Santiago Lachiguiri,2024,33.3,22.95,36.51,26.22,614.4,732.52,16.4111251,-95.315757
Santiago Lachiguiri,2025,33.36,23.12,36.35,25.97,459.1,758.04,16.4111251,-95.315757
Santiago Lachiguiri,2026,33.39,22.28,35.39,24.43,238.9,396.87,16.4111251,-95.315757
Santiago Lalopa,2020,22.59,11.54,23.86,11.07,1346.0,498.6,17.2504654,-96.1454932
Santiago Lalopa,2021,22.28,11.4,23.72,11.0,1299.8,488.36,17.2504654,-96.1454932
Santiago Lalopa,2022,22.63,11.11,23.87,10.6,1040.0,512.34,17.2504654,-96.1454932
Santiago Lalopa,2023,23.96,11.87,25.69,11.59,885.7,547.99,17.2504654,-96.1454932
Santiago Lalopa,2024,25.31,12.13,26.77,11.83,752.6,575.64,17.2504654,-96.1454932
Santiago Lalopa,2025,23.76,12.05,25.19,11.9,1304.1,541.71,17.2504654,-96.1454932
Santiago Lalopa,2026,23.28,10.62,24.25,10.18,460.3,269.6,17.2504654,-96.1454932
Santiago Laollaga,2020,33.17,24.05,35.26,26.17,220.1,835.78,16.3505592,-95.1216485
Santiago Laollaga,2021,32.43,23.71,34.69,26.04,677.0,784.71,16.3505592,-95.1216485
Santiago Laollaga,2022,32.51,23.52,34.79,25.69,452.7,801.08,16.3505592,-95.1216485
Santiago Laollaga,2023,34.18,24.51,36.58,27.27,271.1,851.5,16.3505592,-95.1216485
Santiago Laollaga,2024,33.07,23.69,35.7,26.53,681.3,784.46,16.3505592,-95.1216485
Santiago Laollaga,2025,33.29,24.22,35.13,26.4,514.3,865.11,16.3505592,-95.1216485
Santiago Laollaga,2026,33.33,23.57,34.06,24.94,255.4,459.81,16.3505592,-95.1216485
Santiago Laxopa,2020,22.71,11.35,23.69,10.76,1391.7,511.6,17.1311127,-96.1848227
Santiago Laxopa,2021,22.44,11.0,23.65,10.42,1531.0,499.59,17.1311127,-96.1848227
Santiago Laxopa,2022,22.82,10.77,23.79,10.06,1278.6,524.71,17.1311127,-96.1848227
Santiago Laxopa,2023,24.13,11.79,25.51,11.39,1097.8,559.24,17.1311127,-96.1848227
Santiago Laxopa,2024,25.48,12.25,26.6,11.79,953.9,590.69,17.1311127,-96.1848227
Santiago Laxopa,2025,23.81,12.53,24.91,12.34,1234.0,551.41,17.1311127,-96.1848227
Santiago Laxopa,2026,23.3,11.27,23.98,10.78,432.2,276.41,17.1311127,-96.1848227
Santiago Llano Grande,2020,31.74,23.23,35.95,26.77,338.0,667.57,16.2921935,-98.1722807
Santiago Llano Grande,2021,31.09,23.0,35.53,26.58,541.9,640.81,16.2921935,-98.1722807
Santiago Llano Grande,2022,31.07,22.6,35.43,25.82,571.8,646.41,16.2921935,-98.1722807
Santiago Llano Grande,2023,32.33,23.56,37.02,27.22,316.9,675.92,16.2921935,-98.1722807
Santiago Llano Grande,2024,31.59,22.72,36.24,26.31,544.7,642.19,16.2921935,-98.1722807
Santiago Llano Grande,2025,31.65,23.01,36.55,26.76,579.1,639.18,16.2921935,-98.1722807
Santiago Llano Grande,2026,32.18,23.13,35.87,26.61,241.7,338.97,16.2921935,-98.1722807
Santiago Matatlán,2020,25.28,13.05,25.28,12.52,277.1,623.38,16.5157958,-96.2300324
Santiago Matatlán,2021,24.85,12.68,24.93,12.16,333.5,613.14,16.5157958,-96.2300324
Santiago Matatlán,2022,25.13,12.42,25.16,11.77,266.4,630.04,16.5157958,-96.2300324
Santiago Matatlán,2023,26.78,13.45,26.79,13.13,176.3,669.46,16.5157958,-96.2300324
Santiago Matatlán,2024,26.8,13.57,26.98,13.02,303.0,674.04,16.5157958,-96.2300324
Santiago Matatlán,2025,25.29,13.7,25.34,13.47,353.3,644.25,16.5157958,-96.2300324
Santiago Matatlán,2026,25.75,12.71,25.32,12.24,152.1,339.67,16.5157958,-96.2300324
Santiago Miltepec,2020,18.79,6.52,17.2,4.55,259.9,553.57,17.590504,-97.4121439
Santiago Miltepec,2021,18.25,6.24,16.86,4.31,382.7,535.59,17.590504,-97.4121439
Santiago Miltepec,2022,18.83,5.95,17.14,3.88,205.0,569.78,17.590504,-97.4121439
Santiago Miltepec,2023,19.94,6.64,18.72,4.9,266.5,583.37,17.590504,-97.4121439
Santiago Miltepec,2024,20.67,6.74,19.3,4.99,276.1,608.33,17.590504,-97.4121439
Santiago Miltepec,2025,19.3,6.4,18.01,4.9,215.1,568.7,17.590504,-97.4121439
Santiago Miltepec,2026,19.7,5.83,17.9,4.09,208.9,290.86,17.590504,-97.4121439
Santiago Minas,2020,25.02,13.41,26.67,13.36,722.2,574.87,16.253426,-97.1341352
Santiago Minas,2021,24.52,13.34,26.15,13.34,716.3,558.19,16.253426,-97.1341352
Santiago Minas,2022,24.87,12.76,26.47,12.52,670.7,581.13,16.253426,-97.1341352
Santiago Minas,2023,25.75,13.93,27.59,14.19,621.0,593.24,16.253426,-97.1341352
Santiago Minas,2024,26.17,13.93,27.96,14.23,628.6,600.72,16.253426,-97.1341352
Santiago Minas,2025,25.58,13.39,27.23,13.66,627.1,578.3,16.253426,-97.1341352
Santiago Minas,2026,26.08,12.6,27.19,12.53,205.6,309.28,16.253426,-97.1341352
Santiago Nacaltepec,2020,22.28,9.65,22.39,8.93,352.3,551.94,17.3019707,-96.5459384
Santiago Nacaltepec,2021,21.88,9.43,21.86,8.75,502.4,540.87,17.3019707,-96.5459384
Santiago Nacaltepec,2022,22.37,9.3,22.16,8.55,254.4,572.08,17.3019707,-96.5459384
Santiago Nacaltepec,2023,23.91,10.11,24.0,9.59,222.1,592.85,17.3019707,-96.5459384
Santiago Nacaltepec,2024,25.11,10.12,25.23,9.53,218.5,620.53,17.3019707,-96.5459384
Santiago Nacaltepec,2025,23.8,10.47,23.91,10.14,342.3,572.03,17.3019707,-96.5459384
Santiago Nacaltepec,2026,24.14,9.19,23.8,8.51,192.8,299.54,17.3019707,-96.5459384
Santiago Nejapilla,2020,22.93,11.16,22.25,10.11,249.0,602.71,17.2513022,-97.2221419
Santiago Nejapilla,2021,22.56,10.94,22.06,9.95,405.0,586.24,17.2513022,-97.2221419
Santiago Nejapilla,2022,22.96,10.58,22.28,9.42,260.9,610.08,17.2513022,-97.2221419
Santiago Nejapilla,2023,24.31,11.52,24.03,10.79,277.3,631.91,17.2513022,-97.2221419
Santiago Nejapilla,2024,25.05,11.68,24.66,10.98,393.0,656.94,17.2513022,-97.2221419
Santiago Nejapilla,2025,23.33,11.29,23.17,10.81,339.5,611.07,17.2513022,-97.2221419
Santiago Nejapilla,2026,23.94,10.56,22.99,9.9,191.1,323.16,17.2513022,-97.2221419
Santiago Niltepec,2020,32.71,22.42,37.04,25.48,415.0,674.52,16.3343536,-94.3646815
Santiago Niltepec,2021,32.3,22.14,36.76,25.32,845.8,648.1,16.3343536,-94.3646815
Santiago Niltepec,2022,32.18,21.97,36.51,24.95,675.6,659.84,16.3343536,-94.3646815
Santiago Niltepec,2023,33.62,23.05,38.13,26.55,492.5,690.19,16.3343536,-94.3646815
Santiago Niltepec,2024,32.81,22.53,37.53,25.89,885.2,664.97,16.3343536,-94.3646815
Santiago Niltepec,2025,32.92,22.83,37.69,26.11,850.6,678.3,16.3343536,-94.3646815
Santiago Niltepec,2026,34.17,22.21,36.8,24.71,277.7,377.19,16.3343536,-94.3646815
Santiago Nundiche,2020,23.78,11.36,23.9,10.6,269.9,608.12,17.1954452,-97.4024594
Santiago Nundiche,2021,23.29,10.97,23.39,10.18,336.9,597.96,17.1954452,-97.4024594
Santiago Nundiche,2022,23.86,10.53,23.81,9.55,268.1,623.17,17.1954452,-97.4024594
Santiago Nundiche,2023,24.84,11.46,25.09,10.9,305.2,637.41,17.1954452,-97.4024594
Santiago Nundiche,2024,25.43,11.68,25.48,10.97,404.5,655.19,17.1954452,-97.4024594
Santiago Nundiche,2025,23.73,11.57,24.07,10.96,366.1,617.55,17.1954452,-97.4024594
Santiago Nundiche,2026,24.51,11.21,23.88,10.41,158.8,327.43,17.1954452,-97.4024594
Santiago Nuyoó,2020,25.38,13.03,25.46,12.71,170.9,620.58,17.0054621,-97.4559541
Santiago Nuyoó,2021,25.04,12.88,25.16,12.51,311.1,607.56,17.0054621,-97.4559541
Santiago Nuyoó,2022,25.51,12.56,25.54,12.0,204.4,636.14,17.0054621,-97.4559541
