fecha,estado,latitud,longitud,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion
17/10/2020,Aguascalientes,21.8823,-102.2826,27.3,12.8,26.3,11,0,4.87
18/10/2020,Aguascalientes,21.8823,-102.2826,28.6,12.1,26.8,10.4,0,5.71
19/10/2020,Aguascalientes,21.8823,-102.2826,28.9,12.6,26.3,10.7,0,5.97
20/10/2020,Aguascalientes,21.8823,-102.2826,27.8,11.7,26.5,10.1,0,5.15
21/10/2020,Aguascalientes,21.8823,-102.2826,27.8,11.9,26.5,10.9,0,5.03
22/10/2020,Aguascalientes,21.8823,-102.2826,27.9,12.3,26.8,10.7,0,4.57
23/10/2020,Aguascalientes,21.8823,-102.2826,28.9,13.2,27.3,12,0,5.23
24/10/2020,Aguascalientes,21.8823,-102.2826,28.4,13.7,26.3,11.5,0,5.42
25/10/2020,Aguascalientes,21.8823,-102.2826,28.4,11.8,27.6,10.7,0,4.67
26/10/2020,Aguascalientes,21.8823,-102.2826,29,14,27.7,11,0,5.18
27/10/2020,Aguascalientes,21.8823,-102.2826,28.1,12.6,25.7,10.2,0,5.52
28/10/2020,Aguascalientes,21.8823,-102.2826,28,12.6,25.2,11.3,0,5.19
29/10/2020,Aguascalientes,21.8823,-102.2826,27.5,11.8,24.5,7.5,0,5.92
30/10/2020,Aguascalientes,21.8823,-102.2826,26.4,11.1,23.3,8.4,0,5.17
31/10/2020,Aguascalientes,21.8823,-102.2826,28.1,9.7,25.5,6.1,0,5.39
01/11/2020,Aguascalientes,21.8823,-102.2826,27.2,11.6,22.4,7.4,0,6.45
02/11/2020,Aguascalientes,21.8823,-102.2826,22.9,9.4,18.7,5.7,0,5.03
03/11/2020,Aguascalientes,21.8823,-102.2826,23.7,6.6,21.2,3,0,4.56
04/11/2020,Aguascalientes,21.8823,-102.2826,26.5,7.7,22.2,4.1,0,5.39
05/11/2020,Aguascalientes,21.8823,-102.2826,25.6,6.4,21.1,2.3,0,5.54
06/11/2020,Aguascalientes,21.8823,-102.2826,24.4,6.4,21.7,2.8,0,4.58
07/11/2020,Aguascalientes,21.8823,-102.2826,25.1,6.9,22.6,4.5,0,4.49
08/11/2020,Aguascalientes,21.8823,-102.2826,26.3,9.4,24.1,7,0,4.64
09/11/2020,Aguascalientes,21.8823,-102.2826,28,11,25.6,9.1,0,4.88
10/11/2020,Aguascalientes,21.8823,-102.2826,27.7,11.2,26,8.4,0,4.72
11/11/2020,Aguascalientes,21.8823,-102.2826,28.1,11.6,24.9,9.1,0,5.04
12/11/2020,Aguascalientes,21.8823,-102.2826,27.3,9.9,24.9,6.8,0,4.68
13/11/2020,Aguascalientes,21.8823,-102.2826,28,10.5,26.4,7.6,0,4.57
14/11/2020,Aguascalientes,21.8823,-102.2826,27.6,13.6,26.1,12.3,0,4.42
15/11/2020,Aguascalientes,21.8823,-102.2826,28,12.7,24.6,8.8,0,5.82
16/11/2020,Aguascalientes,21.8823,-102.2826,23.5,12.5,20.1,10.3,0,3.5
17/11/2020,Aguascalientes,21.8823,-102.2826,22,10.4,18.5,7.7,0,3.09
18/11/2020,Aguascalientes,21.8823,-102.2826,22.5,10.7,19.7,8,0,4.11
19/11/2020,Aguascalientes,21.8823,-102.2826,24.1,8.5,20.7,5.7,0,4.33
20/11/2020,Aguascalientes,21.8823,-102.2826,24.7,7.4,22.9,4.1,0,4.09
21/11/2020,Aguascalientes,21.8823,-102.2826,24.8,10.8,22.3,8.9,0,3.97
22/11/2020,Aguascalientes,21.8823,-102.2826,24.8,8.8,21.6,7.2,0,4.4
23/11/2020,Aguascalientes,21.8823,-102.2826,23.4,8.5,22.2,6.2,0,3.73
24/11/2020,Aguascalientes,21.8823,-102.2826,26.1,9.4,23.1,7.6,0,4.22
25/11/2020,Aguascalientes,21.8823,-102.2826,26.4,10.8,24.5,8.3,0,4.11
26/11/2020,Aguascalientes,21.8823,-102.2826,27.5,10.7,24.7,8.6,0,4.48
27/11/2020,Aguascalientes,21.8823,-102.2826,27.1,11.4,24.9,8.9,0,4.42
28/11/2020,Aguascalientes,21.8823,-102.2826,27.7,11.1,24.7,8.5,0,4.45
29/11/2020,Aguascalientes,21.8823,-102.2826,27,12.1,23,9.9,0,4.46
30/11/2020,Aguascalientes,21.8823,-102.2826,23.7,9.3,21.2,5.8,0,4.06
01/12/2020,Aguascalientes,21.8823,-102.2826,23,5.6,19.3,3.1,0,4.18
02/12/2020,Aguascalientes,21.8823,-102.2826,22.4,7.9,18.5,5.7,0,3.94
03/12/2020,Aguascalientes,21.8823,-102.2826,22.9,7.1,18.3,4.9,0,4.12
04/12/2020,Aguascalientes,21.8823,-102.2826,20.7,11.1,15.9,9.7,2.1,2.55
05/12/2020,Aguascalientes,21.8823,-102.2826,21.3,11.1,17.2,9.2,0.1,3.25
06/12/2020,Aguascalientes,21.8823,-102.2826,16.3,5.6,15,0.4,0,2.31
07/12/2020,Aguascalientes,21.8823,-102.2826,19.7,7.3,17.3,2.7,0.2,3.17
08/12/2020,Aguascalientes,21.8823,-102.2826,21.8,9.9,21.3,7.8,0,3.33
09/12/2020,Aguascalientes,21.8823,-102.2826,22.5,10.5,21.4,7,0,3.73
10/12/2020,Aguascalientes,21.8823,-102.2826,23.3,8.9,20.6,6.8,0,3.46
11/12/2020,Aguascalientes,21.8823,-102.2826,23.1,8.7,20.1,7,0,3.55
12/12/2020,Aguascalientes,21.8823,-102.2826,23.3,8.8,20.4,7,0,3.67
13/12/2020,Aguascalientes,21.8823,-102.2826,24,8.9,20.2,6.8,0,3.51
14/12/2020,Aguascalientes,21.8823,-102.2826,23.6,9.9,20.9,7.4,0,3.94
15/12/2020,Aguascalientes,21.8823,-102.2826,22.8,9.5,18.2,7,0,4.23
16/12/2020,Aguascalientes,21.8823,-102.2826,21.8,7.2,17.6,5.2,0,3.9
17/12/2020,Aguascalientes,21.8823,-102.2826,22,4.5,18,0.2,0,4.04
18/12/2020,Aguascalientes,21.8823,-102.2826,23.5,7.2,18.7,5.1,0,4.02
19/12/2020,Aguascalientes,21.8823,-102.2826,23.9,7.4,20.4,5.5,0,3.71
20/12/2020,Aguascalientes,21.8823,-102.2826,23.2,6.6,20.5,2.6,0,3.85
21/12/2020,Aguascalientes,21.8823,-102.2826,22.9,7.8,19.9,6,0,3.58
22/12/2020,Aguascalientes,21.8823,-102.2826,24.1,7,20.6,4.4,0,4.04
23/12/2020,Aguascalientes,21.8823,-102.2826,24.8,7.9,20.2,4.6,0,4.53
24/12/2020,Aguascalientes,21.8823,-102.2826,22.3,7.2,17.3,3.4,0,5.05
25/12/2020,Aguascalientes,21.8823,-102.2826,20.8,3.9,17.9,-1,0,3.64
26/12/2020,Aguascalientes,21.8823,-102.2826,23.9,6,19.7,2.7,0,4.3
27/12/2020,Aguascalientes,21.8823,-102.2826,22.8,4.5,20.7,0.3,0,3.92
28/12/2020,Aguascalientes,21.8823,-102.2826,23.4,5,20,1.4,0,4.24
29/12/2020,Aguascalientes,21.8823,-102.2826,23.4,4.6,19.3,1.6,0,4.23
30/12/2020,Aguascalientes,21.8823,-102.2826,20.3,7.2,13.4,3.9,0,4.94
31/12/2020,Aguascalientes,21.8823,-102.2826,15.9,6.8,10.3,2.5,0.2,3.49
01/01/2021,Aguascalientes,21.8823,-102.2826,20.9,4,13.9,1.1,0,4.16
02/01/2021,Aguascalientes,21.8823,-102.2826,19.6,2.1,15.7,-1.9,0,3.72
03/01/2021,Aguascalientes,21.8823,-102.2826,22.6,3.9,17.4,-0.8,0,4.18
04/01/2021,Aguascalientes,21.8823,-102.2826,21.9,2.4,19.2,-2.2,0,3.99
05/01/2021,Aguascalientes,21.8823,-102.2826,22.3,3.4,18.5,-1,0,4.28
06/01/2021,Aguascalientes,21.8823,-102.2826,22,8.3,17.8,5.6,0,4.18
07/01/2021,Aguascalientes,21.8823,-102.2826,18.8,7.1,16.8,1.7,0,3.25
08/01/2021,Aguascalientes,21.8823,-102.2826,21.9,6.9,19,3.3,0,3.9
09/01/2021,Aguascalientes,21.8823,-102.2826,20.1,7.6,15.5,4.8,0.6,3.02
10/01/2021,Aguascalientes,21.8823,-102.2826,19.9,6.2,15.9,4.1,0.3,3.37
11/01/2021,Aguascalientes,21.8823,-102.2826,20.4,4.6,15.8,1.6,0,4.03
12/01/2021,Aguascalientes,21.8823,-102.2826,20.9,5.4,15.3,2.5,0,4.16
13/01/2021,Aguascalientes,21.8823,-102.2826,17.9,2.7,15.1,-2.8,0,3.3
14/01/2021,Aguascalientes,21.8823,-102.2826,21.7,5.9,17.2,2.3,0,3.36
15/01/2021,Aguascalientes,21.8823,-102.2826,21.1,4.3,18.6,-1.1,0,4.03
16/01/2021,Aguascalientes,21.8823,-102.2826,22.3,3.5,18.5,-1.4,0,4.44
17/01/2021,Aguascalientes,21.8823,-102.2826,22.4,9.2,19.3,6.6,0,4
18/01/2021,Aguascalientes,21.8823,-102.2826,22.8,4.4,18.5,0.6,0,4.61
19/01/2021,Aguascalientes,21.8823,-102.2826,23.5,8.8,21.2,7.1,0.3,3.98
20/01/2021,Aguascalientes,21.8823,-102.2826,22.3,11.1,20.8,9.4,0,2.74
21/01/2021,Aguascalientes,21.8823,-102.2826,24.6,9.3,22,7.8,0,3.92
22/01/2021,Aguascalientes,21.8823,-102.2826,25.8,8.9,22.1,6.9,0,4.31
23/01/2021,Aguascalientes,21.8823,-102.2826,25.3,10.7,20.6,8.1,0,4.61
24/01/2021,Aguascalientes,21.8823,-102.2826,25.1,10.8,20.6,8.5,0,4.91
25/01/2021,Aguascalientes,21.8823,-102.2826,23.9,8.2,18.7,5.6,0,4.89
26/01/2021,Aguascalientes,21.8823,-102.2826,24.8,7.4,20.1,4.7,0,4.65
27/01/2021,Aguascalientes,21.8823,-102.2826,26.6,7.9,24.7,3.6,0,4.38
28/01/2021,Aguascalientes,21.8823,-102.2826,23.2,7.6,21.5,4.2,0,4.18
29/01/2021,Aguascalientes,21.8823,-102.2826,23.3,6.4,22.5,3.6,0,3.83
30/01/2021,Aguascalientes,21.8823,-102.2826,26.4,9,23.2,6.5,0,4.62
31/01/2021,Aguascalientes,21.8823,-102.2826,27.4,9.2,25.4,5.1,0,5.26
01/02/2021,Aguascalientes,21.8823,-102.2826,22.9,10.6,20.2,7.6,0,4.39
02/02/2021,Aguascalientes,21.8823,-102.2826,25.7,6.7,22.3,3.2,0,4.43
03/02/2021,Aguascalientes,21.8823,-102.2826,26.7,7.3,25.2,4.8,0,4.54
04/02/2021,Aguascalientes,21.8823,-102.2826,28.4,10.8,24.5,7.8,0,5.49
05/02/2021,Aguascalientes,21.8823,-102.2826,28.2,8.7,23.4,5,0,6.15
06/02/2021,Aguascalientes,21.8823,-102.2826,26.1,9.4,22,6,0,5.45
07/02/2021,Aguascalientes,21.8823,-102.2826,26.2,7.4,21.8,3.5,0,5.45
08/02/2021,Aguascalientes,21.8823,-102.2826,25.2,8.8,22,6.3,0,4.92
09/02/2021,Aguascalientes,21.8823,-102.2826,25.4,8,22.9,3.7,0,5.14
10/02/2021,Aguascalientes,21.8823,-102.2826,24.9,9.4,21.2,6,0,5.61
11/02/2021,Aguascalientes,21.8823,-102.2826,22.8,8.1,17.2,4.5,0,5.37
12/02/2021,Aguascalientes,21.8823,-102.2826,20.3,6,15.4,2.3,0,4.83
13/02/2021,Aguascalientes,21.8823,-102.2826,21.8,5.8,16.3,1.8,0,5.52
14/02/2021,Aguascalientes,21.8823,-102.2826,22,4.5,16.3,0.8,0,5.73
15/02/2021,Aguascalientes,21.8823,-102.2826,23.4,5.7,18.4,2.5,0,5.53
16/02/2021,Aguascalientes,21.8823,-102.2826,24,7,18.5,3.9,0,5.97
17/02/2021,Aguascalientes,21.8823,-102.2826,25.4,6.5,20.1,3.6,0,5.9
18/02/2021,Aguascalientes,21.8823,-102.2826,25.3,7.2,21.1,4.3,0,5.44
19/02/2021,Aguascalientes,21.8823,-102.2826,23.8,5.5,20.5,0,0,5.43
20/02/2021,Aguascalientes,21.8823,-102.2826,25.1,3.6,22.2,-0.3,0,5.24
21/02/2021,Aguascalientes,21.8823,-102.2826,26.5,10,23.4,6.1,0,5.48
22/02/2021,Aguascalientes,21.8823,-102.2826,26.3,8.6,25.6,4.8,0,5.34
23/02/2021,Aguascalientes,21.8823,-102.2826,27,8.5,25.6,5.5,0,5.01
24/02/2021,Aguascalientes,21.8823,-102.2826,28.9,10.6,26.6,8.3,0,5.9
25/02/2021,Aguascalientes,21.8823,-102.2826,28.5,11.1,26.6,7.4,0,5.32
26/02/2021,Aguascalientes,21.8823,-102.2826,29.2,11.2,26.4,8.1,0,5.78
27/02/2021,Aguascalientes,21.8823,-102.2826,28.9,12,25.9,8.4,0,6.23
28/02/2021,Aguascalientes,21.8823,-102.2826,28.5,11.1,25.5,7.2,0,6.34
01/03/2021,Aguascalientes,21.8823,-102.2826,28.4,10.7,25.8,7.3,0,5.76
02/03/2021,Aguascalientes,21.8823,-102.2826,28,11.8,26.2,11.3,0,5.23
03/03/2021,Aguascalientes,21.8823,-102.2826,28.9,10.2,26.7,8.3,0,5.72
04/03/2021,Aguascalientes,21.8823,-102.2826,30.2,11.4,27.5,8.3,0,6.18
05/03/2021,Aguascalientes,21.8823,-102.2826,31.2,11.2,28.7,7.6,0,6.38
06/03/2021,Aguascalientes,21.8823,-102.2826,27.4,12.3,26.1,10.4,0,5.63
07/03/2021,Aguascalientes,21.8823,-102.2826,29.5,9.1,25.3,6.9,0,6.53
08/03/2021,Aguascalientes,21.8823,-102.2826,27.4,8.9,26.2,6,0,5.49
09/03/2021,Aguascalientes,21.8823,-102.2826,28.6,9,26.9,6.7,0,5.46
10/03/2021,Aguascalientes,21.8823,-102.2826,29.2,10.6,26.7,8.6,0,5.66
11/03/2021,Aguascalientes,21.8823,-102.2826,29.5,11.1,29,7.3,0,6.19
12/03/2021,Aguascalientes,21.8823,-102.2826,29.7,12.6,27.9,10.3,0,5.95
13/03/2021,Aguascalientes,21.8823,-102.2826,29.5,11.7,27.2,9.9,0,6.35
14/03/2021,Aguascalientes,21.8823,-102.2826,29.5,12.4,25.3,9.5,0,6.99
15/03/2021,Aguascalientes,21.8823,-102.2826,28.9,10.8,24.8,7,0,7.23
16/03/2021,Aguascalientes,21.8823,-102.2826,29,10.6,23.9,6.6,0,7.58
17/03/2021,Aguascalientes,21.8823,-102.2826,28.4,9,24.7,4.8,0,6.68
18/03/2021,Aguascalientes,21.8823,-102.2826,26.6,10.8,25.1,9.5,0,5.84
19/03/2021,Aguascalientes,21.8823,-102.2826,26.7,10.2,25.1,7,0,5.83
20/03/2021,Aguascalientes,21.8823,-102.2826,27.9,9.7,24.8,6.7,0,6.04
21/03/2021,Aguascalientes,21.8823,-102.2826,28.7,9.4,25.3,7.2,0,6.43
22/03/2021,Aguascalientes,21.8823,-102.2826,29.1,10.2,24.2,6,0,7.7
23/03/2021,Aguascalientes,21.8823,-102.2826,27.6,9.9,22.3,6.1,0,7.58
24/03/2021,Aguascalientes,21.8823,-102.2826,26.9,9.9,20.9,5.5,0,7.82
25/03/2021,Aguascalientes,21.8823,-102.2826,28.1,9.7,23.8,6.1,0,7.07
26/03/2021,Aguascalientes,21.8823,-102.2826,28.6,8.7,25.4,4.3,0,7.02
27/03/2021,Aguascalientes,21.8823,-102.2826,29.9,10.1,26.2,5.4,0,7.31
28/03/2021,Aguascalientes,21.8823,-102.2826,29.5,11.2,26,6.5,0,7.5
29/03/2021,Aguascalientes,21.8823,-102.2826,28.2,12.9,27.4,11.1,0,5.72
30/03/2021,Aguascalientes,21.8823,-102.2826,29.9,13.1,28.2,10.9,0,6.6
31/03/2021,Aguascalientes,21.8823,-102.2826,31.5,15.1,30.2,10.5,0,7.7
01/04/2021,Aguascalientes,21.8823,-102.2826,26.7,12.8,23.2,9.6,0,5.99
02/04/2021,Aguascalientes,21.8823,-102.2826,27.4,10.3,25.3,7.7,0,5.64
03/04/2021,Aguascalientes,21.8823,-102.2826,28.1,10.2,27.6,7.2,0,5.69
04/04/2021,Aguascalientes,21.8823,-102.2826,28.4,11,27,8.2,0,6.26
05/04/2021,Aguascalientes,21.8823,-102.2826,27.9,10.6,26.3,7.5,0.1,5.78
06/04/2021,Aguascalientes,21.8823,-102.2826,28.5,11.4,26.2,10.6,0,6.44
07/04/2021,Aguascalientes,21.8823,-102.2826,29.9,10.9,28.9,7.4,0,6.75
08/04/2021,Aguascalientes,21.8823,-102.2826,31.3,14,28.6,10.8,0,7.29
09/04/2021,Aguascalientes,21.8823,-102.2826,31.2,14.1,27.7,11.2,0,8.24
10/04/2021,Aguascalientes,21.8823,-102.2826,30.6,12,26.9,8.7,0,7.79
11/04/2021,Aguascalientes,21.8823,-102.2826,30.7,11.5,26.9,8.3,0,7.9
12/04/2021,Aguascalientes,21.8823,-102.2826,30.9,12.3,26.4,7.8,0,8.05
13/04/2021,Aguascalientes,21.8823,-102.2826,30.9,13.5,27.7,8.9,0,8
14/04/2021,Aguascalientes,21.8823,-102.2826,31.2,13.5,29.2,9.8,0,7.27
15/04/2021,Aguascalientes,21.8823,-102.2826,31.1,13.6,28.5,10.3,0,7.7
16/04/2021,Aguascalientes,21.8823,-102.2826,31.6,14,28.8,10.4,0,8.12
17/04/2021,Aguascalientes,21.8823,-102.2826,31.1,14.2,25.9,10.8,0,8.47
18/04/2021,Aguascalientes,21.8823,-102.2826,30,10.7,25.9,6.8,0,7.83
19/04/2021,Aguascalientes,21.8823,-102.2826,29.5,11.2,24.9,7.2,0,7.85
20/04/2021,Aguascalientes,21.8823,-102.2826,29.1,11.1,25.2,7.7,0,7.21
21/04/2021,Aguascalientes,21.8823,-102.2826,29.2,10.5,25.6,6.8,0,7.39
22/04/2021,Aguascalientes,21.8823,-102.2826,30,11.5,25.5,7.4,0,7.72
23/04/2021,Aguascalientes,21.8823,-102.2826,30.1,13,26.2,9.3,0,8.19
24/04/2021,Aguascalientes,21.8823,-102.2826,30.3,12.2,27.4,8.9,0,7
25/04/2021,Aguascalientes,21.8823,-102.2826,31,13.8,29.8,13,0,6.73
26/04/2021,Aguascalientes,21.8823,-102.2826,31.2,16.2,29.5,14.1,0,7.25
27/04/2021,Aguascalientes,21.8823,-102.2826,31.4,16.7,27.2,13.6,0,8.13
28/04/2021,Aguascalientes,21.8823,-102.2826,31.4,15.4,26.9,12.7,0,8.44
29/04/2021,Aguascalientes,21.8823,-102.2826,31.2,14.3,27,13,0,7.91
30/04/2021,Aguascalientes,21.8823,-102.2826,29.8,15.2,25.6,13.7,0,7.56
01/05/2021,Aguascalientes,21.8823,-102.2826,28.8,13.6,24.9,11.7,0,7.54
02/05/2021,Aguascalientes,21.8823,-102.2826,28.7,11.6,24.5,8.2,0,7.52
03/05/2021,Aguascalientes,21.8823,-102.2826,29.7,11.3,25.3,7.1,0,8.41
04/05/2021,Aguascalientes,21.8823,-102.2826,28.9,9.9,26.7,6,0,6.86
05/05/2021,Aguascalientes,21.8823,-102.2826,29.6,14.4,29.2,11.3,0,6.7
06/05/2021,Aguascalientes,21.8823,-102.2826,29.2,14.7,28.8,14.9,0,5.76
07/05/2021,Aguascalientes,21.8823,-102.2826,29.4,14.8,27.7,13.9,0,6.43
08/05/2021,Aguascalientes,21.8823,-102.2826,28.3,14.8,28.4,14.6,0.3,5.02
09/05/2021,Aguascalientes,21.8823,-102.2826,30,16.9,29.2,16.6,0,5.61
10/05/2021,Aguascalientes,21.8823,-102.2826,28.9,16.8,29.4,16.3,3.4,5
11/05/2021,Aguascalientes,21.8823,-102.2826,28,15.8,28,17.1,2.9,4.89
12/05/2021,Aguascalientes,21.8823,-102.2826,27.7,15.8,27,14.7,4.4,4.56
13/05/2021,Aguascalientes,21.8823,-102.2826,25.8,13,25.7,12.8,0.4,5.35
14/05/2021,Aguascalientes,21.8823,-102.2826,26.8,13.2,27.9,12.7,0.1,4.63
15/05/2021,Aguascalientes,21.8823,-102.2826,27.7,12.4,28.1,12.1,0.6,5.52
16/05/2021,Aguascalientes,21.8823,-102.2826,29,12.1,28.3,11.4,0,5.89
17/05/2021,Aguascalientes,21.8823,-102.2826,29,13,27.6,10.6,0,6.3
18/05/2021,Aguascalientes,21.8823,-102.2826,30.6,14.3,26.8,12.4,0,8.09
19/05/2021,Aguascalientes,21.8823,-102.2826,28.2,12.4,23.7,9.1,0,8.18
20/05/2021,Aguascalientes,21.8823,-102.2826,29.2,11.6,26.7,7.2,0,7.38
21/05/2021,Aguascalientes,21.8823,-102.2826,30.1,14,28.4,12,0,6.51
22/05/2021,Aguascalientes,21.8823,-102.2826,30.8,14.1,30,13.1,0,6.38
23/05/2021,Aguascalientes,21.8823,-102.2826,29.7,15.9,30,15.5,0.1,5.83
24/05/2021,Aguascalientes,21.8823,-102.2826,29.1,14.6,28.6,14.9,0,5.56
25/05/2021,Aguascalientes,21.8823,-102.2826,30.3,15.8,29.7,15.4,0,5.87
26/05/2021,Aguascalientes,21.8823,-102.2826,33.2,16.2,31.9,15.9,0,7.15
27/05/2021,Aguascalientes,21.8823,-102.2826,32.9,16.2,32.7,15.5,0,6.87
28/05/2021,Aguascalientes,21.8823,-102.2826,33,17.8,32.6,15.3,0,6.92
29/05/2021,Aguascalientes,21.8823,-102.2826,31.8,17.8,30.6,15.7,0,6.17
30/05/2021,Aguascalientes,21.8823,-102.2826,31.3,18.5,30.5,17.3,0.3,7.1
31/05/2021,Aguascalientes,21.8823,-102.2826,31.2,17.1,30.6,17.3,0.2,6.57
01/06/2021,Aguascalientes,21.8823,-102.2826,30.7,17.3,31.5,17.4,2.1,5.67
02/06/2021,Aguascalientes,21.8823,-102.2826,24.9,15.1,25.6,14.7,19.6,4.29
03/06/2021,Aguascalientes,21.8823,-102.2826,23.8,15.3,25.3,15.2,8.2,4.54
04/06/2021,Aguascalientes,21.8823,-102.2826,22.3,14.5,22.8,14.1,3.6,2.98
05/06/2021,Aguascalientes,21.8823,-102.2826,26,13.5,26.5,13.2,0,5.34
06/06/2021,Aguascalientes,21.8823,-102.2826,27.7,13.5,29.3,13.2,0,5.74
07/06/2021,Aguascalientes,21.8823,-102.2826,28.8,15.8,28.6,15.7,0,5.56
08/06/2021,Aguascalientes,21.8823,-102.2826,31.8,16,30.3,15,0,7.55
09/06/2021,Aguascalientes,21.8823,-102.2826,31.6,15,28.9,14.8,0,7.24
10/06/2021,Aguascalientes,21.8823,-102.2826,30.5,14.8,27.4,14.7,0,7.16
11/06/2021,Aguascalientes,21.8823,-102.2826,28.8,13.5,26.6,12.6,0,6.8
12/06/2021,Aguascalientes,21.8823,-102.2826,26.2,14.3,24.3,13.4,3.2,5.37
13/06/2021,Aguascalientes,21.8823,-102.2826,24,15.8,21.6,14.8,1.5,3.62
14/06/2021,Aguascalientes,21.8823,-102.2826,27.2,14.2,25.3,13.4,0.2,4.9
15/06/2021,Aguascalientes,21.8823,-102.2826,29.4,14.7,27.4,14.2,0,6.46
16/06/2021,Aguascalientes,21.8823,-102.2826,28.6,14,24.7,12.5,0,6.61
17/06/2021,Aguascalientes,21.8823,-102.2826,27.1,14.2,24.2,13.1,0,6.1
18/06/2021,Aguascalientes,21.8823,-102.2826,28.1,13.6,25.3,12.2,0.5,5.49
19/06/2021,Aguascalientes,21.8823,-102.2826,19,15.8,19,14.4,18.6,1.45
20/06/2021,Aguascalientes,21.8823,-102.2826,25.1,14.9,25.9,14,1.9,4.14
21/06/2021,Aguascalientes,21.8823,-102.2826,27.6,14.4,27.7,14.3,0,5.51
22/06/2021,Aguascalientes,21.8823,-102.2826,27.1,15.3,29.7,15.5,10.8,4.51
23/06/2021,Aguascalientes,21.8823,-102.2826,22.9,15.7,23.5,16.7,2.1,3.6
24/06/2021,Aguascalientes,21.8823,-102.2826,24.6,13.9,27.2,14.2,30.4,4.26
25/06/2021,Aguascalientes,21.8823,-102.2826,23.8,14.5,25.6,14.8,2.6,4.24
26/06/2021,Aguascalientes,21.8823,-102.2826,23.2,13.5,24.5,13.4,7.2,4.5
27/06/2021,Aguascalientes,21.8823,-102.2826,21.7,13.5,21.9,13.1,2.8,3.21
28/06/2021,Aguascalientes,21.8823,-102.2826,20.4,14.5,19.8,14.1,9.1,2.56
29/06/2021,Aguascalientes,21.8823,-102.2826,21.6,13.9,22.1,14,1.5,3.71
30/06/2021,Aguascalientes,21.8823,-102.2826,24.3,14,27,14.4,13.8,4.41
01/07/2021,Aguascalientes,21.8823,-102.2826,22,14.5,23.1,14.7,15.4,2.81
02/07/2021,Aguascalientes,21.8823,-102.2826,24.8,14,25.1,13.8,2.1,4.63
03/07/2021,Aguascalientes,21.8823,-102.2826,23.2,13.4,24.7,13.8,5,4.27
04/07/2021,Aguascalientes,21.8823,-102.2826,24.7,13.4,26.5,13.8,4.1,4.89
05/07/2021,Aguascalientes,21.8823,-102.2826,24,14.7,26.7,15.5,1.3,4.68
06/07/2021,Aguascalientes,21.8823,-102.2826,24.3,15.2,26.5,15.8,4.3,4.37
07/07/2021,Aguascalientes,21.8823,-102.2826,22.1,15.7,24.5,17,6.3,2.99
08/07/2021,Aguascalientes,21.8823,-102.2826,22.4,15.4,25.1,16.7,12.4,3.07
09/07/2021,Aguascalientes,21.8823,-102.2826,22.1,15.7,22.8,16.6,11.5,2.88
10/07/2021,Aguascalientes,21.8823,-102.2826,20.9,15.7,21.9,16.1,7.4,2.02
11/07/2021,Aguascalientes,21.8823,-102.2826,23.4,15,25.6,15.8,15.9,3.66
12/07/2021,Aguascalientes,21.8823,-102.2826,21,15.1,21,14.9,29.2,2.68
13/07/2021,Aguascalientes,21.8823,-102.2826,20.9,14.4,19.9,14.1,9.1,2.22
14/07/2021,Aguascalientes,21.8823,-102.2826,23.4,14,22.5,13.3,3.2,4.25
15/07/2021,Aguascalientes,21.8823,-102.2826,24.5,12.1,26,11.2,0.3,4.75
16/07/2021,Aguascalientes,21.8823,-102.2826,20.8,15,21.9,15.8,20.3,2.53
17/07/2021,Aguascalientes,21.8823,-102.2826,24.2,14.2,26.8,14.3,3.3,4.47
18/07/2021,Aguascalientes,21.8823,-102.2826,24.5,11.9,23.4,11,0.2,4.9
19/07/2021,Aguascalientes,21.8823,-102.2826,24.5,13.1,25.1,12.2,0.2,4.96
20/07/2021,Aguascalientes,21.8823,-102.2826,25.7,13.8,29,13.8,1.2,4.86
21/07/2021,Aguascalientes,21.8823,-102.2826,24.6,14.4,25.3,14.2,0.1,4.15
22/07/2021,Aguascalientes,21.8823,-102.2826,24.3,15.3,26,15.5,13.1,3.48
23/07/2021,Aguascalientes,21.8823,-102.2826,25.9,14.1,26.6,13.6,0.3,5.01
24/07/2021,Aguascalientes,21.8823,-102.2826,24.3,13.9,26.8,13.6,1.4,4.69
25/07/2021,Aguascalientes,21.8823,-102.2826,28.3,13.3,28.5,12.9,0,5.86
26/07/2021,Aguascalientes,21.8823,-102.2826,28.7,12.5,28.2,11.9,0,6.36
27/07/2021,Aguascalientes,21.8823,-102.2826,28.2,12.3,27.3,11.4,0,6.36
28/07/2021,Aguascalientes,21.8823,-102.2826,26.8,13.8,28,13.8,5.7,4.56
29/07/2021,Aguascalientes,21.8823,-102.2826,26.6,14.7,28.4,14.9,4.3,4.81
30/07/2021,Aguascalientes,21.8823,-102.2826,28.1,14.2,27.9,12.5,0.1,5.96
31/07/2021,Aguascalientes,21.8823,-102.2826,27.6,16,28.4,15.3,0.3,5.21
01/08/2021,Aguascalientes,21.8823,-102.2826,29.8,13.8,29.2,13.4,0.5,6.41
02/08/2021,Aguascalientes,21.8823,-102.2826,28.2,14.1,28,13.4,0.1,5.48
03/08/2021,Aguascalientes,21.8823,-102.2826,25.5,15.5,28.1,16.3,21,4.68
04/08/2021,Aguascalientes,21.8823,-102.2826,22,15.9,23.2,16.4,17.5,2.76
