clave_entidad,entidad,clave_municipio,municipio,longitud,latitud,poblacion
16,Michoacán de Ocampo,40,Indaparapeo,-100.5806575,19.4724214,18385
16,Michoacán de Ocampo,41,Irimbo,-100.2844762,19.4150955,16043
16,Michoacán de Ocampo,42,Ixtlán,-102.2340646,20.1006118,14302
16,Michoacán de Ocampo,43,Jacona,-102.1821684,19.5722759,68781
16,Michoacán de Ocampo,44,Jiménez,-101.4457454,19.5520159,12946
16,Michoacán de Ocampo,45,Jiquilpan,-102.4306828,19.5922989,36158
16,Michoacán de Ocampo,46,Juárez,-100.2558049,19.1844193,14936
16,Michoacán de Ocampo,47,Jungapeo,-100.2940603,19.2731411,19834
16,Michoacán de Ocampo,48,Lagunillas,-101.2453205,19.3352643,5745
16,Michoacán de Ocampo,49,Madero,-101.1639416,19.2331634,19086
16,Michoacán de Ocampo,50,Maravatío,-100.2630002,19.5330025,89311
16,Michoacán de Ocampo,51,Marcos Castellanos,-103.0117415,19.5924857,13983
16,Michoacán de Ocampo,52,Lázaro Cárdenas,-102.1152731,17.5744403,196003
16,Michoacán de Ocampo,53,Morelia,-101.1131367,19.4212182,849053
16,Michoacán de Ocampo,54,Morelos,-101.2444589,20.0015307,7983
16,Michoacán de Ocampo,55,Múgica,-102.0512243,19.0143697,45732
16,Michoacán de Ocampo,56,Nahuatzen,-101.5501693,19.3914664,32598
16,Michoacán de Ocampo,57,Nocupétaro,-101.0944025,19.0235868,8196
16,Michoacán de Ocampo,58,Nuevo Parangaricutiro,-102.0747567,19.2459918,20981
16,Michoacán de Ocampo,59,Nuevo Urecho,-101.5207849,19.095714,9027
16,Michoacán de Ocampo,60,Numarán,-101.564991,20.1517639,9437
16,Michoacán de Ocampo,61,Ocampo,-100.2021415,19.3501852,24774
16,Michoacán de Ocampo,62,Pajacuarán,-102.3355848,20.0700818,21028
16,Michoacán de Ocampo,63,Panindícuaro,-101.4541255,19.5902252,14889
16,Michoacán de Ocampo,64,Parácuaro,-102.1312173,19.0844783,26832
16,Michoacán de Ocampo,65,Paracho,-102.0254483,19.3850268,39657
16,Michoacán de Ocampo,66,Pátzcuaro,-101.3636419,19.3048952,98382
16,Michoacán de Ocampo,67,Penjamillo,-101.5601217,20.0616086,16621
16,Michoacán de Ocampo,68,Peribán,-102.2458278,19.3114617,29389
16,Michoacán de Ocampo,69,La Piedad,-102.0121194,20.2029221,106490
16,Michoacán de Ocampo,70,Purépero,-102.0024266,19.5435867,15503
16,Michoacán de Ocampo,71,Puruándiro,-101.3054721,20.0519195,69260
16,Michoacán de Ocampo,72,Queréndaro,-100.5300555,19.4836099,13961
16,Michoacán de Ocampo,73,Quiroga,-101.3126413,19.394963,27176
16,Michoacán de Ocampo,74,Cojumatlán de Régules,-102.5103618,20.0708394,10553
16,Michoacán de Ocampo,75,Los Reyes,-102.2828844,19.3520307,78935
16,Michoacán de Ocampo,76,Sahuayo,-102.430047,20.0327662,78477
16,Michoacán de Ocampo,77,San Lucas,-100.4705108,18.3529079,17677
16,Michoacán de Ocampo,78,Santa Ana Maya,-101.0118346,20.003021,12812
16,Michoacán de Ocampo,79,Salvador Escalante,-101.3823272,19.2421905,49896
16,Michoacán de Ocampo,80,Senguio,-100.2108666,19.4400027,19833
16,Michoacán de Ocampo,81,Susupuato,-100.2430001,19.1254555,9076
16,Michoacán de Ocampo,82,Tacámbaro,-101.2726381,19.1407932,79540
16,Michoacán de Ocampo,83,Tancítaro,-102.2146923,19.2014991,33453
16,Michoacán de Ocampo,84,Tangamandapio,-102.2558082,19.5714382,31716
16,Michoacán de Ocampo,85,Tangancícuaro,-102.1230432,19.5317644,35256
16,Michoacán de Ocampo,86,Tanhuato,-102.1939507,20.170172,15534
16,Michoacán de Ocampo,87,Taretan,-101.5504455,19.2004424,15589
16,Michoacán de Ocampo,88,Tarímbaro,-101.1035011,19.4744396,114513
16,Michoacán de Ocampo,89,Tepalcatepec,-102.5037348,19.112892,24074
16,Michoacán de Ocampo,90,Tingambato,-101.5112515,19.3006818,16325
16,Michoacán de Ocampo,91,Tingüindín,-102.28591,19.4420227,14934
16,Michoacán de Ocampo,92,Tiquicheo de Nicolás Romero,-100.4411234,18.5401762,12836
16,Michoacán de Ocampo,93,Tlalpujahua,-100.1024934,19.4819095,28556
16,Michoacán de Ocampo,94,Tlazazalca,-102.0324046,19.581645,6420
16,Michoacán de Ocampo,95,Tocumbo,-102.3115456,19.4211854,12325
16,Michoacán de Ocampo,96,Tumbiscatío,-102.2230081,18.3129284,5971
16,Michoacán de Ocampo,97,Turicato,-101.2511258,19.0313529,29056
16,Michoacán de Ocampo,98,Tuxpan,-100.2749602,19.3404658,25757
16,Michoacán de Ocampo,99,Tuzantla,-100.342303,19.1227383,14329
16,Michoacán de Ocampo,100,Tzintzuntzan,-101.3437024,19.3731577,14911
16,Michoacán de Ocampo,101,Tzitzio,-100.5528745,19.3507836,8855
16,Michoacán de Ocampo,102,Uruapan,-102.0346077,19.2515195,356786
16,Michoacán de Ocampo,103,Venustiano Carranza,-102.39085,20.0657507,23469
16,Michoacán de Ocampo,104,Villamar,-102.3544803,20.0115081,15864
16,Michoacán de Ocampo,105,Vista Hermosa,-102.2825126,20.1623214,20982
16,Michoacán de Ocampo,106,Yurécuaro,-102.1656731,20.202792,32303
16,Michoacán de Ocampo,107,Zacapu,-101.4734295,19.4907027,76829
16,Michoacán de Ocampo,108,Zamora,-102.1709448,19.5900886,204860
16,Michoacán de Ocampo,109,Zináparo,-101.5955587,20.102348,3232
16,Michoacán de Ocampo,110,Zinapécuaro,-100.4939299,19.5136989,49005
16,Michoacán de Ocampo,111,Ziracuaretiro,-101.5436678,19.2501694,18402
16,Michoacán de Ocampo,112,Zitácuaro,-100.212695,19.2613849,157056
16,Michoacán de Ocampo,113,José Sixto Verduzco,-101.3548681,20.1807863,26213
17,Morelos,1,Amacuzac,-99.2210251,18.3600006,17598
17,Morelos,2,Atlatlahucan,-98.5357031,18.5610575,25232
17,Morelos,3,Axochiapan,-98.4514683,18.3008663,39174
17,Morelos,4,Ayala,-98.585571,18.4601512,89834
17,Morelos,5,Coatlán del Río,-99.2605282,18.4439068,10520
17,Morelos,6,Cuautla,-98.5718953,18.4846038,187118
17,Morelos,7,Cuernavaca,-99.1405629,18.5518418,378476
17,Morelos,8,Emiliano Zapata,-99.1059674,18.5027543,107053
17,Morelos,9,Huitzilac,-99.160283,19.0144519,24515
17,Morelos,10,Jantetelco,-98.4638283,18.4254741,18402
17,Morelos,11,Jiutepec,-99.1037914,18.5255108,215357
17,Morelos,12,Jojutla,-99.1051757,18.3659639,57682
17,Morelos,13,Jonacatepec de Leandro Valle,-98.4811603,18.4050485,16694
17,Morelos,14,Mazatepec,-99.2201099,18.4359464,9653
17,Morelos,15,Miacatlán,-99.2136955,18.4611937,15802
17,Morelos,16,Ocuituco,-98.4632511,18.5239694,19219
17,Morelos,17,Puente de Ixtla,-99.1925325,18.370075,40018
17,Morelos,18,Temixco,-99.1326915,18.5042984,122263
17,Morelos,19,Tepalcingo,-98.5039684,18.3541051,28122
17,Morelos,20,Tepoztlán,-99.0604417,18.5911246,54987
17,Morelos,21,Tetecala,-99.2354899,18.4344282,7617
17,Morelos,22,Tetela del Volcán,-98.4348236,18.533669,14853
17,Morelos,23,Tlalnepantla,-98.5950468,19.0028537,7943
17,Morelos,24,Tlaltizapán de Zapata,-99.0705444,18.4058664,52399
17,Morelos,25,Tlaquiltenango,-99.0945584,18.3748108,33789
17,Morelos,26,Tlayacapan,-98.5859223,18.5723822,19408
17,Morelos,27,Totolapan,-98.551718,18.5914004,12750
17,Morelos,28,Xochitepec,-99.1353266,18.4654716,73539
17,Morelos,29,Yautepec,-99.0338715,18.5309822,105780
17,Morelos,30,Yecapixtla,-98.5205317,18.5300311,56083
17,Morelos,31,Zacatepec,-99.1139404,18.3919469,36094
17,Morelos,32,Zacualpan de Amilpas,-98.4555523,18.4703815,9965
17,Morelos,33,Temoac,-98.4640955,18.4620334,16574
17,Morelos,34,Coatetelco,-99.1937407,18.4349749,11347
17,Morelos,35,Xoxocotla,-99.1441621,18.4111662,27805
17,Morelos,36,Hueyapan,-98.4126463,18.5306484,7855
18,Nayarit,1,Acaponeta,-105.2136663,22.2921795,37232
18,Nayarit,2,Ahuacatlán,-104.2904792,21.0302113,15393
18,Nayarit,3,Amatlán de Cañas,-104.24194,20.4828016,11536
18,Nayarit,4,Compostela,-104.540215,21.1415107,77436
18,Nayarit,5,Huajicori,-105.1911946,22.3814139,12230
18,Nayarit,6,Ixtlán del Río,-104.220808,21.0206199,29299
18,Nayarit,7,Jala,-104.261758,21.0617356,19321
18,Nayarit,8,Xalisco,-104.5359048,21.2637274,65229
18,Nayarit,9,Del Nayar,-104.3104593,22.150405,47550
18,Nayarit,10,Rosamorada,-105.1214869,22.0721163,33567
18,Nayarit,11,Ruíz,-105.0842204,21.570091,24096
18,Nayarit,12,San Blas,-105.1709767,21.3230257,41518
18,Nayarit,13,San Pedro Lagunillas,-104.4503995,21.1318862,7683
18,Nayarit,14,Santa María del Oro,-104.3513944,21.1959482,24911
18,Nayarit,15,Santiago Ixcuintla,-105.122176,21.4830009,93981
18,Nayarit,16,Tecuala,-105.2721722,22.2342148,37135
18,Nayarit,17,Tepic,-104.5337677,21.3026687,425924
18,Nayarit,18,Tuxpan,-105.1753114,21.5641245,30064
18,Nayarit,19,La Yesca,-104.003515,21.1907987,13719
18,Nayarit,20,Bahía de Banderas,-105.1452527,20.4824336,187632
19,Nuevo León,1,Abasolo,-100.2359958,25.5643215,2974
19,Nuevo León,2,Agualeguas,-99.3221801,26.1839293,3382
19,Nuevo León,3,Los Aldamas,-99.114824,26.0350916,1407
19,Nuevo León,4,Allende,-100.0029966,25.171284,35289
19,Nuevo León,5,Anáhuac,-100.075677,27.142633,18030
19,Nuevo León,6,Apodaca,-100.112122,25.465266,656464
19,Nuevo León,7,Aramberri,-99.490504,24.060211,14992
19,Nuevo León,8,Bustamante,-100.300974,26.320479,3661
19,Nuevo León,9,Cadereyta Jiménez,-100.000574,25.352763,122337
19,Nuevo León,10,El Carmen,-100.215084,25.555602,104478
19,Nuevo León,11,Cerralvo,-99.365304,26.052353,7340
19,Nuevo León,12,Ciénega de Flores,-100.100519,25.570745,68747
19,Nuevo León,13,China,-99.142154,25.422129,9930
19,Nuevo León,14,Doctor Arroyo,-100.105612,23.402889,36088
19,Nuevo León,15,Doctor Coss,-99.110374,25.553323,1360
19,Nuevo León,16,Doctor González,-99.5630728,25.5131786,3256
19,Nuevo León,17,Galeana,-100.043874,24.493456,40903
19,Nuevo León,18,García,-100.350769,25.480177,397205
19,Nuevo León,19,San Pedro Garza García,-100.240888,25.395461,132169
19,Nuevo León,20,General Bravo,-99.105244,25.473587,5506
19,Nuevo León,21,General Escobedo,-100.192151,25.482875,481213
19,Nuevo León,22,General Terán,-99.410893,25.152587,14109
19,Nuevo León,23,General Treviño,-99.290269,26.133709,1808
19,Nuevo León,24,General Zaragoza,-99.462061,23.582374,6282
19,Nuevo León,25,General Zuazua,-100.062969,25.534912,102149
19,Nuevo León,26,Guadalupe,-100.153563,25.403837,643143
19,Nuevo León,27,Los Herreras,-99.241187,25.542018,1959
19,Nuevo León,28,Higueras,-100.005166,25.574304,1386
19,Nuevo León,29,Hualahuises,-99.402362,24.530471,7026
19,Nuevo León,30,Iturbide,-99.541894,24.433352,3298
19,Nuevo León,31,Juárez,-100.052717,25.384641,471523
19,Nuevo León,32,Lampazos de Naranjo,-100.3015565,27.0131124,5351
19,Nuevo León,33,Linares,-99.340433,24.513475,84666
19,Nuevo León,34,Marín,-100.0202575,25.5245488,5119
19,Nuevo León,35,Melchor Ocampo,-99.323222,26.033069,1483
19,Nuevo León,36,Mier y Noriega,-100.071081,23.252323,7652
19,Nuevo León,37,Mina,-100.315464,26.000452,6048
19,Nuevo León,38,Montemorelos,-99.493705,25.112131,67428
19,Nuevo León,39,Monterrey,-100.183921,25.395291,1142994
19,Nuevo León,40,Parás,-99.313152,26.295474,906
19,Nuevo León,41,Pesquería,-100.031324,25.465973,147624
19,Nuevo León,42,Los Ramones,-99.372651,25.414701,5389
19,Nuevo León,43,Rayones,-100.042357,25.010524,2377
19,Nuevo León,44,Sabinas Hidalgo,-100.105213,26.295413,34709
19,Nuevo León,45,Salinas Victoria,-100.172942,25.573444,86766
19,Nuevo León,46,San Nicolás de los Garza,-100.172251,25.451891,412199
19,Nuevo León,47,Hidalgo,-100.264882,25.583234,16086
19,Nuevo León,48,Santa Catarina,-100.274229,25.402771,306322
19,Nuevo León,49,Santiago,-100.091084,25.253756,46784
19,Nuevo León,50,Vallecillo,-99.5922486,26.3934822,1552
19,Nuevo León,51,Villaldama,-100.252842,26.295361,3573
20,Oaxaca,1,Abejones,-96.3629427,17.2608708,841
20,Oaxaca,2,Acatlán de Pérez Figueroa,-96.3627396,18.3218828,45167
20,Oaxaca,3,Asunción Cacalotepec,-95.5723622,17.0206951,2547
20,Oaxaca,4,Asunción Cuyotepeji,-97.4027669,17.5551242,1107
20,Oaxaca,5,Asunción Ixtaltepec,-95.0325362,16.3013823,15261
20,Oaxaca,6,Asunción Nochixtlán,-97.1330715,17.2732171,20464
20,Oaxaca,7,Asunción Ocotlán,-96.4316772,16.4533045,2395
20,Oaxaca,8,Asunción Tlacolulita,-95.4334699,16.1800947,734
20,Oaxaca,9,Ayotzintepec,-96.0759775,17.4036151,6857
20,Oaxaca,10,El Barrio de la Soledad,-95.0643884,16.4814166,13474
20,Oaxaca,11,Calihualá,-98.1642154,17.3158287,1402
20,Oaxaca,12,Candelaria Loxicha,-96.2930908,15.5534804,11166
20,Oaxaca,13,Ciénega de Zimatlán,-96.4559826,16.5349517,3043
20,Oaxaca,14,Ciudad Ixtepec,-95.0555365,16.3403714,28082
20,Oaxaca,15,Coatecas Altas,-96.395393,16.3212332,5356
20,Oaxaca,16,Coicoyán de las Flores,-98.163394,17.1622434,9563
20,Oaxaca,17,La Compañía,-96.4911927,16.3329629,3607
20,Oaxaca,18,Concepción Buenavista,-97.2400839,17.524272,752
20,Oaxaca,19,Concepción Pápalo,-96.5252897,17.5028915,2754
20,Oaxaca,20,Constancia del Rosario,-97.5629249,17.0216159,4847
20,Oaxaca,21,Cosolapa,-96.405659,18.3606433,14488
20,Oaxaca,22,Cosoltepec,-97.4726419,18.0831117,803
20,Oaxaca,23,Cuilápam de Guerrero,-96.4650128,16.5945605,26882
20,Oaxaca,24,Cuyamecalco Villa de Zaragoza,-96.4952955,17.5754299,3644
20,Oaxaca,25,Chahuites,-94.1144966,16.1715392,11356
20,Oaxaca,26,Chalcatongo de Hidalgo,-97.3415562,17.0155304,9035
20,Oaxaca,27,Chiquihuitlán de Benito Juárez,-96.4443611,17.5943582,2179
20,Oaxaca,28,Heroica Ciudad de Ejutla de Crespo,-96.4354842,16.3351392,23148
20,Oaxaca,29,Eloxochitlán de Flores Magón,-96.5233927,18.1036771,4215
20,Oaxaca,30,El Espinal,-95.023421,16.2908555,8730
20,Oaxaca,31,Tamazulápam del Espíritu Santo,-96.0354382,17.0315969,7185
20,Oaxaca,32,Fresnillo de Trujano,-98.0810684,17.5428845,1077
20,Oaxaca,33,Guadalupe Etla,-96.4838072,17.1017893,2929
20,Oaxaca,34,Guadalupe de Ramírez,-98.0951819,17.4521782,1288
20,Oaxaca,35,Guelatao de Juárez,-96.293726,17.1905424,657
20,Oaxaca,36,Guevea de Humboldt,-95.2205001,16.4733411,5256
20,Oaxaca,37,Mesones Hidalgo,-97.5759564,16.545528,4424
20,Oaxaca,38,Villa Hidalgo,-96.1043804,17.1109197,1885
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,-97.4634449,17.4824614,78313
20,Oaxaca,40,Huautepec,-96.4750275,18.0607121,6385
20,Oaxaca,41,Huautla de Jiménez,-96.5046182,18.0749358,31710
20,Oaxaca,42,Ixtlán de Juárez,-96.2916086,17.1953503,8385
20,Oaxaca,43,Juchitán de Zaragoza,-95.0117879,16.2559907,113570
20,Oaxaca,44,Loma Bonita,-95.5247914,18.0635536,40934
20,Oaxaca,45,Magdalena Apasco,-96.4915927,17.1431427,7888
20,Oaxaca,46,Magdalena Jaltepec,-97.1316596,17.1925034,2943
20,Oaxaca,47,Santa Magdalena Jicotlán,-97.2814349,17.482526,81
20,Oaxaca,48,Magdalena Mixtepec,-96.542782,16.5346002,1433
20,Oaxaca,49,Magdalena Ocotlán,-96.4244515,16.4234039,1184
20,Oaxaca,50,Magdalena Peñasco,-97.3305539,17.1410507,3750
20,Oaxaca,51,Magdalena Teitipac,-96.3331459,16.5423834,4764
20,Oaxaca,52,Magdalena Tequisistlán,-95.3610474,16.2356101,5996
20,Oaxaca,53,Magdalena Tlacotepec,-95.1211901,16.3014278,1297
20,Oaxaca,54,Magdalena Zahuatlán,-97.1344476,17.2318332,404
20,Oaxaca,55,Mariscala de Juárez,-98.0829834,17.513782,3739
20,Oaxaca,56,Mártires de Tacubaya,-98.1503285,16.3216749,1446
20,Oaxaca,57,Matías Romero Avendaño,-95.0231738,16.5240402,38183
20,Oaxaca,58,Mazatlán Villa de Flores,-96.5449396,18.0157232,12722
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,-96.3547487,16.1942519,50375
20,Oaxaca,60,Mixistlán de la Reforma,-96.0643301,17.0848617,2487
20,Oaxaca,61,Monjas,-96.3812371,16.220187,2893
20,Oaxaca,62,Natividad,-96.2559857,17.1748752,498
20,Oaxaca,63,Nazareno Etla,-96.4926406,17.1040764,4293
20,Oaxaca,64,Nejapa de Madero,-95.5849619,16.3629453,8494
20,Oaxaca,65,Ixpantepec Nieves,-98.0241502,17.302407,1079
20,Oaxaca,66,Santiago Niltepec,-94.3646815,16.3343536,5342
20,Oaxaca,67,Oaxaca de Juárez,-96.4331621,17.0335975,270955
20,Oaxaca,68,Ocotlán de Morelos,-96.4030232,16.4729906,23751
20,Oaxaca,69,La Pe,-96.4758767,16.3747851,3052
20,Oaxaca,70,Pinotepa de Don Luis,-97.5838767,16.254239,6416
20,Oaxaca,71,Pluma Hidalgo,-96.2509996,15.5533046,3255
20,Oaxaca,72,San José del Progreso,-96.4107903,16.4106461,8059
20,Oaxaca,73,Putla Villa de Guerrero,-97.554135,17.0134339,34652
20,Oaxaca,74,Santa Catarina Quioquitani,-96.1705873,16.1856355,456
20,Oaxaca,75,Reforma de Pineda,-94.2730362,16.2357548,2660
20,Oaxaca,76,La Reforma,-97.5040192,16.3723933,3411
20,Oaxaca,77,Reyes Etla,-96.4836334,17.1220002,4370
20,Oaxaca,78,Rojas de Cuauhtémoc,-96.3707126,17.0029821,1301
20,Oaxaca,79,Salina Cruz,-95.1131771,16.1033186,84438
20,Oaxaca,80,San Agustín Amatengo,-96.472157,16.3035796,1593
20,Oaxaca,81,San Agustín Atenango,-98.0054657,17.3642117,1871
20,Oaxaca,82,San Agustín Chayuco,-97.4827066,16.2408576,4163
20,Oaxaca,83,San Agustín de las Juntas,-96.4241189,17.0041976,11391
20,Oaxaca,84,San Agustín Etla,-96.4551927,17.1120699,4168
20,Oaxaca,85,San Agustín Loxicha,-96.3700352,16.0059791,26194
20,Oaxaca,86,San Agustín Tlacotepec,-97.310444,17.1213264,1032
20,Oaxaca,87,San Agustín Yatareni,-96.4005222,17.0452363,5521
20,Oaxaca,88,San Andrés Cabecera Nueva,-97.4051564,16.5318296,2881
20,Oaxaca,89,San Andrés Dinicuiti,-97.4336304,17.4117213,2308
20,Oaxaca,90,San Andrés Huaxpaltepec,-97.5458856,16.1944566,6234
20,Oaxaca,91,San Andrés Huayápam,-96.3958461,17.0609156,6279
20,Oaxaca,92,San Andrés Ixtlahuaca,-96.4930637,17.0415148,1776
20,Oaxaca,93,San Andrés Lagunas,-97.3121884,17.3427936,518
20,Oaxaca,94,San Andrés Nuxiño,-97.0618976,17.1418089,1850
20,Oaxaca,95,San Andrés Paxtlán,-96.3027288,16.1256289,4562
20,Oaxaca,96,San Andrés Sinaxtla,-97.170172,17.2806607,756
20,Oaxaca,97,San Andrés Solaga,-96.1412821,17.1615701,1771
20,Oaxaca,98,San Andrés Teotilálpam,-96.3923718,17.5714871,4233
20,Oaxaca,99,San Andrés Tepetlapa,-98.2330072,17.3957,381
20,Oaxaca,100,San Andrés Yaá,-96.0913018,17.1733282,393
20,Oaxaca,101,San Andrés Zabache,-96.5127848,16.3600535,748
20,Oaxaca,102,San Andrés Zautla,-96.5148564,17.1110996,5326
20,Oaxaca,103,San Antonino Castillo Velasco,-96.4104704,16.4811619,6064
20,Oaxaca,104,San Antonino el Alto,-97.0145748,16.4856522,2705
20,Oaxaca,105,San Antonino Monte Verde,-97.4314266,17.3201009,7678
20,Oaxaca,106,San Antonio Acutla,-97.3001098,17.4438508,249
20,Oaxaca,107,San Antonio de la Cal,-96.4157423,17.0152728,26282
20,Oaxaca,108,San Antonio Huitepec,-97.0850719,16.5538393,2936
20,Oaxaca,109,San Antonio Nanahuatípam,-97.0725121,18.0749078,1232
20,Oaxaca,110,San Antonio Sinicahua,-97.3404654,17.0905665,1668
20,Oaxaca,111,San Antonio Tepetlapa,-98.0358414,16.3232499,4873
20,Oaxaca,112,San Baltazar Chichicápam,-96.292285,16.454355,2576
20,Oaxaca,113,San Baltazar Loxicha,-96.4725155,16.042388,3169
20,Oaxaca,114,San Baltazar Yatzachi el Bajo,-96.131132,17.1341364,674
20,Oaxaca,115,San Bartolo Coyotepec,-96.4227541,16.5729813,10391
20,Oaxaca,116,San Bartolomé Ayautla,-96.4017432,18.0154481,4131
20,Oaxaca,117,San Bartolomé Loxicha,-96.4239656,15.5813403,2213
20,Oaxaca,118,San Bartolomé Quialana,-96.3004342,16.5406795,2389
20,Oaxaca,119,San Bartolomé Yucuañe,-97.2652546,17.1433169,735
20,Oaxaca,120,San Bartolomé Zoogocho,-96.1434982,17.1426839,449
20,Oaxaca,121,San Bartolo Soyaltepec,-97.1832165,17.3526307,596
20,Oaxaca,122,San Bartolo Yautepec,-95.5823204,16.2550669,653
20,Oaxaca,123,San Bernardo Mixtepec,-96.5355199,16.4928778,2829
20,Oaxaca,124,San Blas Atempa,-95.1339165,16.1934759,19696
20,Oaxaca,125,San Carlos Yautepec,-96.0624133,16.3002184,11662
20,Oaxaca,126,San Cristóbal Amatlán,-96.2436058,16.1906269,5396
20,Oaxaca,127,San Cristóbal Amoltepec,-97.3411469,17.1704318,1252
20,Oaxaca,128,San Cristóbal Lachirioag,-96.095417,17.2009498,1342
20,Oaxaca,129,San Cristóbal Suchixtlahuaca,-97.2159961,17.4339194,356
20,Oaxaca,130,San Dionisio del Mar,-94.4525212,16.1913941,5180
20,Oaxaca,131,San Dionisio Ocotepec,-96.2345734,16.4751916,11411
20,Oaxaca,132,San Dionisio Ocotlán,-96.4051007,16.4447199,1380
20,Oaxaca,133,San Esteban Atatlahuca,-97.403997,17.0359578,3934
20,Oaxaca,134,San Felipe Jalapa de Díaz,-96.3210014,18.0416617,28500
20,Oaxaca,135,San Felipe Tejalápam,-96.5111727,17.0641043,8231
20,Oaxaca,136,San Felipe Usila,-96.3142107,17.5245822,12191
20,Oaxaca,137,San Francisco Cahuacuá,-97.1820139,16.5336827,3450
20,Oaxaca,138,San Francisco Cajonos,-96.1505272,17.1019539,451
20,Oaxaca,139,San Francisco Chapulapa,-96.4515867,17.5627425,2195
20,Oaxaca,140,San Francisco Chindúa,-97.1846047,17.2542891,812
20,Oaxaca,141,San Francisco del Mar,-94.3756193,16.1400407,8710
20,Oaxaca,142,San Francisco Huehuetlán,-96.5652157,18.1151339,842
20,Oaxaca,143,San Francisco Ixhuatán,-94.2901782,16.2108484,9461
20,Oaxaca,144,San Francisco Jaltepetongo,-97.1546273,17.2308571,1075
20,Oaxaca,145,San Francisco Lachigoló,-96.3554659,17.0041065,5215
20,Oaxaca,146,San Francisco Logueche,-96.2240723,16.2108206,2803
20,Oaxaca,147,San Francisco Nuxaño,-97.2038223,17.2250999,376
20,Oaxaca,148,San Francisco Ozolotepec,-96.1314455,16.0601941,2182
20,Oaxaca,149,San Francisco Sola,-96.5827841,16.3053879,2019
20,Oaxaca,150,San Francisco Telixtlahuaca,-96.5415888,17.1747744,13856
20,Oaxaca,151,San Francisco Teopan,-97.2933112,17.5104062,312
20,Oaxaca,152,San Francisco Tlapancingo,-98.1608071,17.2902846,2472
20,Oaxaca,153,San Gabriel Mixtepec,-97.0446197,16.0539922,4910
20,Oaxaca,154,San Ildefonso Amatlán,-96.2929603,16.2002741,2329
20,Oaxaca,155,San Ildefonso Sola,-96.5901203,16.3111324,1060
20,Oaxaca,156,San Ildefonso Villa Alta,-96.0910852,17.2020438,3677
20,Oaxaca,157,San Jacinto Amilpas,-96.4545222,17.0602904,16827
20,Oaxaca,158,San Jacinto Tlacotepec,-97.2309594,16.3113323,2233
20,Oaxaca,159,San Jerónimo Coatlán,-96.5209459,16.1357797,5537
20,Oaxaca,160,San Jerónimo Silacayoapilla,-97.5045357,17.4834669,1429
20,Oaxaca,161,San Jerónimo Sosola,-97.0157412,17.2159613,2730
20,Oaxaca,162,San Jerónimo Taviche,-96.3539348,16.4249246,2046
20,Oaxaca,163,San Jerónimo Tecóatl,-96.544752,18.100089,1577
20,Oaxaca,164,San Jorge Nuchita,-98.0622068,17.3921435,2881
20,Oaxaca,165,San José Ayuquila,-97.5809386,17.5630436,1629
20,Oaxaca,166,San José Chiltepec,-96.1013932,17.5643269,11310
20,Oaxaca,167,San José del Peñasco,-96.3004971,16.1857814,2149
20,Oaxaca,168,San José Estancia Grande,-98.1504628,16.2154732,938
20,Oaxaca,169,San José Independencia,-96.3846062,18.1423366,4251
20,Oaxaca,170,San José Lachiguiri,-96.2011157,16.2243593,3700
20,Oaxaca,171,San José Tenango,-96.4301951,18.0902743,18102
20,Oaxaca,172,San Juan Achiutla,-97.3031943,17.2039281,408
20,Oaxaca,173,San Juan Atepec,-96.3220877,17.2535014,1457
20,Oaxaca,174,Ánimas Trujano,-96.4247506,16.5919976,4564
20,Oaxaca,175,San Juan Bautista Atatlahuca,-96.4947787,17.3151945,1424
20,Oaxaca,176,San Juan Bautista Coixtlahuaca,-97.1925763,17.4328716,2725
20,Oaxaca,177,San Juan Bautista Cuicatlán,-96.573444,17.4805573,10365
20,Oaxaca,178,San Juan Bautista Guelache,-96.4642617,17.1335563,6692
20,Oaxaca,179,San Juan Bautista Jayacatlán,-96.4921254,17.2524616,1447
20,Oaxaca,180,San Juan Bautista Lo de Soto,-98.2048489,16.3041453,2344
20,Oaxaca,181,San Juan Bautista Suchitepec,-97.3935352,17.5821784,453
20,Oaxaca,182,San Juan Bautista Tlacoatzintepec,-96.3513515,17.5133989,2181
20,Oaxaca,183,San Juan Bautista Tlachichilco,-98.2038375,17.3721172,1475
20,Oaxaca,184,San Juan Bautista Tuxtepec,-96.0706534,18.0452193,159452
20,Oaxaca,185,San Juan Cacahuatepec,-98.0921931,16.3649442,8939
20,Oaxaca,186,San Juan Cieneguilla,-98.1650752,17.5105971,524
20,Oaxaca,187,San Juan Coatzóspam,-96.4547969,18.0258919,1808
20,Oaxaca,188,San Juan Colorado,-97.5714361,16.2734797,9609
20,Oaxaca,189,San Juan Comaltepec,-95.5836647,17.2017447,3116
20,Oaxaca,190,San Juan Cotzocón,-95.4656317,17.0950408,22444
20,Oaxaca,191,San Juan Chicomezúchil,-96.2941701,17.1720311,296
20,Oaxaca,192,San Juan Chilateca,-96.4019238,16.4942664,1522
20,Oaxaca,193,San Juan del Estado,-96.4757382,17.1624702,2807
20,Oaxaca,194,San Juan del Río,-96.0937693,16.5257097,1372
20,Oaxaca,195,San Juan Diuxi,-97.2227273,17.1653434,1056
20,Oaxaca,196,San Juan Evangelista Analco,-96.321662,17.2420978,407
